time_s,q_rad,q_deg,qd_rad,qd_deg,qdot_rad_s,qd_dot_rad_s,e_rad,edot_rad_s,tau_cmd_Nm,tq_cmd_permille,pos_counts
7.751300,1.702067,97.521240,1.556994,89.209209,0.000000,0.342427,-0.145072,0.342427,-2.004871,-1000.000000,88766
7.760275,1.702067,97.521240,1.558707,89.307307,0.000000,0.342427,-0.143360,0.342427,-1.979189,-1000.000000,88766
7.769292,1.702067,97.521240,1.560419,89.405405,0.000000,0.342427,-0.141648,0.342427,-1.953507,-1000.000000,88766
7.779305,1.702067,97.521240,1.562131,89.503504,0.000000,0.342427,-0.139936,0.342427,-1.927825,-1000.000000,88766
7.789321,1.702067,97.521240,1.563843,89.601602,0.000000,0.342427,-0.138224,0.342427,-1.902143,-1000.000000,88766
7.798277,1.702067,97.521240,1.565555,89.699700,0.000000,0.342427,-0.136512,0.342427,-1.876461,-1000.000000,88766
7.807316,1.702067,97.521240,1.567267,89.797798,0.000000,0.342427,-0.134800,0.342427,-1.850779,-1000.000000,88766
7.817287,1.702067,97.521240,1.568979,89.895896,0.000000,0.342427,-0.133087,0.342427,-1.825097,-1000.000000,88766
7.826278,1.702067,97.521240,1.570692,89.993994,0.000000,0.342427,-0.131375,0.342427,-1.799415,-1000.000000,88766
7.835242,1.702067,97.521240,1.572404,90.092092,0.000000,0.342427,-0.129663,0.342427,-1.773733,-1000.000000,88766
7.843228,1.702067,97.521240,1.574116,90.190190,0.000000,0.342427,-0.127951,0.342427,-1.748051,-1000.000000,88766
7.851300,1.702067,97.521240,1.575828,90.288288,0.000000,0.342427,-0.126239,0.342427,-1.722369,-1000.000000,88766
7.860291,1.702067,97.521240,1.577540,90.386386,0.000000,0.342427,-0.124527,0.342427,-1.696687,-1000.000000,88766
7.869296,1.702067,97.521240,1.579252,90.484484,0.000000,0.342427,-0.122815,0.342427,-1.671005,-1000.000000,88766
7.878274,1.702067,97.521240,1.580964,90.582583,0.000000,0.342427,-0.121102,0.342427,-1.645323,-1000.000000,88766
7.888313,1.702067,97.521240,1.582676,90.680681,0.000000,0.342427,-0.119390,0.342427,-1.619641,-1000.000000,88766
7.897288,1.702067,97.521240,1.584389,90.778779,0.000000,0.342427,-0.117678,0.342427,-1.593959,-1000.000000,88766
7.906292,1.702067,97.521240,1.586101,90.876877,0.000000,0.342427,-0.115966,0.342427,-1.568277,-1000.000000,88766
7.915296,1.702067,97.521240,1.587813,90.974975,0.000000,0.342427,-0.114254,0.342427,-1.542595,-1000.000000,88766
7.924315,1.702067,97.521240,1.589525,91.073073,0.000000,0.342427,-0.112542,0.342427,-1.516913,-1000.000000,88766
7.933286,1.702067,97.521240,1.591237,91.171171,0.000000,0.342427,-0.110830,0.342427,-1.491231,-1000.000000,88766
7.942299,1.702067,97.521240,1.592949,91.269269,0.000000,0.342427,-0.109117,0.342427,-1.465549,-1000.000000,88766
7.950278,1.702067,97.521240,1.594661,91.367367,0.000000,0.342427,-0.107405,0.342427,-1.439867,-1000.000000,88766
7.958297,1.702067,97.521240,1.596374,91.465465,0.000000,0.342427,-0.105693,0.342427,-1.414185,-1000.000000,88766
7.966285,1.702067,97.521240,1.598086,91.563564,0.000000,0.342427,-0.103981,0.342427,-1.388503,-1000.000000,88766
7.974295,1.702067,97.521240,1.599798,91.661662,0.000000,0.342427,-0.102269,0.342427,-1.362821,-1000.000000,88766
7.982290,1.702067,97.521240,1.601510,91.759760,0.000000,0.342427,-0.100557,0.342427,-1.337139,-1000.000000,88766
7.991338,1.702067,97.521240,1.603222,91.857858,0.000000,0.342427,-0.098845,0.342427,-1.311457,-1000.000000,88766
8.000240,1.702067,97.521240,1.604934,91.955956,0.000000,0.342427,-0.097133,0.342427,-1.285775,-1000.000000,88766
8.008306,1.702067,97.521240,1.606646,92.054054,0.000000,0.342427,-0.095420,0.342427,-1.260093,-1000.000000,88766
8.016295,1.702067,97.521240,1.608358,92.152152,0.000000,0.342427,-0.093708,0.342427,-1.234410,-1000.000000,88766
8.025289,1.702067,97.521240,1.610071,92.250250,0.000000,0.342427,-0.091996,0.342427,-1.208728,-1000.000000,88766
8.034286,1.702067,97.521240,1.611783,92.348348,0.000000,0.342427,-0.090284,0.342427,-1.183046,-1000.000000,88766
8.042283,1.702067,97.521240,1.613495,92.446446,0.000000,0.342427,-0.088572,0.342427,-1.157364,-1000.000000,88766
8.050283,1.702067,97.521240,1.615207,92.544545,0.000000,0.342427,-0.086860,0.342427,-1.131682,-1000.000000,88766
8.058287,1.702067,97.521240,1.616919,92.642643,0.000000,0.342427,-0.085148,0.342427,-1.106000,-1000.000000,88766
8.066290,1.702067,97.521240,1.618631,92.740741,0.000000,0.342427,-0.083435,0.342427,-1.080318,-1000.000000,88766
8.074288,1.702067,97.521240,1.620343,92.838839,0.000000,0.342427,-0.081723,0.342427,-1.054636,-987.487208,88766
8.082294,1.702067,97.521240,1.622056,92.936937,0.000000,0.342427,-0.080011,0.342427,-1.028954,-963.440371,88766
8.090288,1.702067,97.521240,1.623768,93.035035,0.000000,0.342427,-0.078299,0.342427,-1.003272,-939.393534,88766
8.098288,1.702067,97.521240,1.625480,93.133133,0.000000,0.342427,-0.076587,0.342427,-0.977590,-915.346697,88766
8.107317,1.702067,97.521240,1.627192,93.231231,0.000000,0.342427,-0.074875,0.342427,-0.951908,-891.299860,88766
8.116287,1.702067,97.521240,1.628904,93.329329,0.000000,0.342427,-0.073163,0.342427,-0.926226,-867.253023,88766
8.124289,1.702067,97.521240,1.630616,93.427427,0.000000,0.342427,-0.071451,0.342427,-0.900544,-843.206186,88766
8.133311,1.702067,97.521240,1.632328,93.525526,0.000000,0.342427,-0.069738,0.342427,-0.874862,-819.159349,88766
8.141349,1.702067,97.521240,1.634040,93.623624,0.000000,0.342427,-0.068026,0.342427,-0.849180,-795.112512,88766
8.150290,1.702067,97.521240,1.635753,93.721722,0.000000,0.342427,-0.066314,0.342427,-0.823498,-771.065675,88766
8.158313,1.702067,97.521240,1.637465,93.819820,0.000000,0.342427,-0.064602,0.342427,-0.797816,-747.018837,88766
8.167331,1.702067,97.521240,1.639177,93.917918,0.000000,0.342427,-0.062890,0.342427,-0.772134,-722.972000,88766
8.175285,1.702067,97.521240,1.640889,94.016016,0.000000,0.342427,-0.061178,0.342427,-0.746452,-698.925163,88766
8.183325,1.702067,97.521240,1.642601,94.114114,0.000000,0.342427,-0.059466,0.342427,-0.720770,-674.878326,88766
8.191401,1.702067,97.521240,1.644313,94.212212,0.000000,0.342427,-0.057753,0.342427,-0.695088,-650.831489,88766
8.200287,1.702067,97.521240,1.646025,94.310310,0.000000,0.342427,-0.056041,0.342427,-0.669406,-626.784652,88766
8.208307,1.702067,97.521240,1.647738,94.408408,0.000000,0.342427,-0.054329,0.342427,-0.643724,-602.737815,88766
8.216313,1.702067,97.521240,1.649450,94.506507,0.000000,0.342427,-0.052617,0.342427,-0.618042,-578.690978,88766
8.225278,1.702067,97.521240,1.651162,94.604605,0.000000,0.342427,-0.050905,0.342427,-0.592360,-554.644141,88766
8.233308,1.702067,97.521240,1.652874,94.702703,0.000000,0.342427,-0.049193,0.342427,-0.566678,-530.597303,88766
8.241280,1.702067,97.521240,1.654586,94.800801,0.000000,0.342427,-0.047481,0.342427,-0.540996,-506.550466,88766
8.249285,1.702067,97.521240,1.656298,94.898899,0.000000,0.342427,-0.045768,0.342427,-0.515314,-482.503629,88766
8.258279,1.702067,97.521240,1.658010,94.996997,0.000000,0.342427,-0.044056,0.342427,-0.489632,-458.456792,88766
8.266308,1.702067,97.521240,1.659723,95.095095,0.000000,0.342427,-0.042344,0.342427,-0.463950,-434.409955,88766
8.275325,1.702067,97.521240,1.661435,95.193193,0.000000,0.342427,-0.040632,0.342427,-0.438268,-410.363118,88766
8.284559,1.702067,97.521240,1.663147,95.291291,0.000000,0.342427,-0.038920,0.342427,-0.412586,-386.316281,88766
8.293312,1.702067,97.521240,1.664859,95.389389,0.000000,0.342427,-0.037208,0.342427,-0.386904,-362.269444,88766
8.301301,1.702067,97.521240,1.666571,95.487487,0.000000,0.342427,-0.035496,0.342427,-0.361222,-338.222607,88766
8.309293,1.702067,97.521240,1.668283,95.585586,0.000000,0.342427,-0.033784,0.342427,-0.335540,-314.175770,88766
8.317349,1.702067,97.521240,1.669995,95.683684,0.000000,0.342427,-0.032071,0.342427,-0.309858,-290.128932,88766
8.326368,1.702067,97.521240,1.671707,95.781782,0.000000,0.342427,-0.030359,0.342427,-0.284176,-266.082095,88766
8.335364,1.702067,97.521240,1.673420,95.879880,0.000000,0.342427,-0.028647,0.342427,-0.258494,-242.035258,88766
8.344399,1.702067,97.521240,1.675132,95.977978,0.000000,0.342427,-0.026935,0.342427,-0.232812,-217.988421,88766
8.353302,1.702067,97.521240,1.676844,96.076076,0.000000,0.342427,-0.025223,0.342427,-0.207130,-193.941584,88766
8.361307,1.702067,97.521240,1.678556,96.174174,0.000000,0.342427,-0.023511,0.342427,-0.181448,-169.894747,88766
8.369286,1.702067,97.521240,1.680268,96.272272,0.000000,0.342427,-0.021799,0.342427,-0.155766,-145.847910,88766
8.377299,1.702067,97.521240,1.681980,96.370370,0.000000,0.342427,-0.020086,0.342427,-0.130084,-121.801073,88766
8.386676,1.702067,97.521240,1.683692,96.468468,0.000000,0.342427,-0.018374,0.342427,-0.104402,-97.754236,88766
8.395709,1.702067,97.521240,1.685405,96.566567,0.000000,0.342427,-0.016662,0.342427,-0.078720,-73.707399,88766
8.405343,1.702067,97.521240,1.687117,96.664665,0.000000,0.342427,-0.014950,0.342427,-0.053037,-49.660561,88766
8.415375,1.702067,97.521240,1.688829,96.762763,0.000000,0.342427,-0.013238,0.342427,-0.027355,-25.613724,88766
8.425706,1.702067,97.521240,1.690541,96.860861,0.000000,0.342427,-0.011526,0.342427,-0.001673,-1.566887,88766
8.434297,1.702067,97.521240,1.692253,96.958959,0.000000,0.342427,-0.009814,0.342427,0.024009,22.479950,88766
8.444351,1.702067,97.521240,1.693965,97.057057,0.000000,0.342427,-0.008102,0.342427,0.049691,46.526787,88766
8.454657,1.702067,97.521240,1.695677,97.155155,0.000000,0.342427,-0.006389,0.342427,0.075373,70.573624,88766
8.463336,1.702067,97.521240,1.697389,97.253253,0.000000,0.342427,-0.004677,0.342427,0.101055,94.620461,88766
8.471289,1.702067,97.521240,1.699102,97.351351,0.000000,0.342427,-0.002965,0.342427,0.126737,118.667298,88766
8.479372,1.702067,97.521240,1.700814,97.449449,0.000000,0.342427,-0.001253,0.342427,0.152419,142.714135,88766
8.487339,1.702067,97.521240,1.702526,97.547548,0.000000,0.342427,0.000459,0.342427,0.178101,166.760973,88766
8.495350,1.702067,97.521240,1.704238,97.645646,0.000000,0.342427,0.002171,0.342427,0.203783,190.807810,88766
8.504313,1.702067,97.521240,1.705950,97.743744,0.000000,0.342427,0.003883,0.342427,0.229465,214.854647,88766
8.513285,1.702067,97.521240,1.707662,97.841842,0.000000,0.342427,0.005596,0.342427,0.255147,238.901484,88766
8.521294,1.702067,97.521240,1.709374,97.939940,0.000000,0.342427,0.007308,0.342427,0.280829,262.948321,88766
8.529291,1.702067,97.521240,1.711087,98.038038,0.000000,0.342427,0.009020,0.342427,0.306511,286.995158,88766
8.538370,1.702067,97.521240,1.712799,98.136136,0.000000,0.342427,0.010732,0.342427,0.332193,311.041995,88766
8.548301,1.702067,97.521240,1.714511,98.234234,0.000000,0.342427,0.012444,0.342427,0.357875,335.088832,88766
8.557334,1.702067,97.521240,1.716223,98.332332,0.000000,0.342427,0.014156,0.342427,0.383557,359.135669,88766
8.567404,1.702067,97.521240,1.717935,98.430430,0.000000,0.342427,0.015868,0.342427,0.409239,383.182506,88766
8.576299,1.702067,97.521240,1.719647,98.528529,0.000000,0.342427,0.017580,0.342427,0.434921,407.229344,88766
8.584325,1.702067,97.521240,1.721359,98.626627,0.000000,0.342427,0.019293,0.342427,0.460603,431.276181,88766
8.593317,1.702067,97.521240,1.723071,98.724725,0.000000,0.342427,0.021005,0.342427,0.486285,455.323018,88766
8.602304,1.702067,97.521240,1.724784,98.822823,0.000000,0.342427,0.022717,0.342427,0.511967,479.369855,88766
8.610775,1.702067,97.521240,1.726496,98.920921,0.000000,0.342427,0.024429,0.342427,0.537649,503.416692,88766
8.619312,1.702067,97.521240,1.728208,99.019019,0.000000,0.342427,0.026141,0.342427,0.563331,527.463529,88766
8.628289,1.702067,97.521240,1.729920,99.117117,0.000000,0.342427,0.027853,0.342427,0.589013,551.510366,88766
8.636310,1.702067,97.521240,1.731632,99.215215,0.000000,0.342427,0.029565,0.342427,0.614695,575.557203,88766
8.644313,1.702067,97.521240,1.733344,99.313313,0.000000,0.342427,0.031278,0.342427,0.640377,599.604040,88766
8.652332,1.702067,97.521240,1.735056,99.411411,0.000000,0.342427,0.032990,0.342427,0.666059,623.650877,88766
8.660358,1.702067,97.521240,1.736769,99.509510,0.000000,0.342427,0.034702,0.342427,0.691741,647.697715,88766
8.669320,1.702067,97.521240,1.738481,99.607608,0.000000,0.342427,0.036414,0.342427,0.717423,671.744552,88766
8.678302,1.702067,97.521240,1.740193,99.705706,0.000000,0.342427,0.038126,0.342427,0.743105,695.791389,88766
8.686341,1.702067,97.521240,1.741905,99.803804,0.000000,0.342427,0.039838,0.342427,0.768787,719.838226,88766
8.694294,1.702067,97.521240,1.743617,99.901902,0.000000,0.000000,0.041550,-0.000000,0.623256,583.572816,88766
8.702415,1.702067,97.521240,1.745329,100.000000,0.000000,0.000000,0.043263,-0.000000,0.648938,607.619653,88766
