t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
1.012000,-12.179246,-923.628250,120.204350,0.377930,-54.931641,-12.557176,-868.696609,-0.133311,-0.977245,-1.110556,-0.160200,-0.174082,-0.171948,344,-81
1.014000,-14.020481,-917.151250,138.376607,0.268066,-54.931641,-14.288547,-862.219609,-0.152971,-1.001811,-1.154782,-0.160200,-0.174635,-0.169812,244,-89
1.016000,-15.847851,-909.767250,156.412030,0.156006,-56.030273,-16.003857,-853.736977,-0.172277,-1.024346,-1.196623,-0.160200,-0.175158,-0.175152,142,-77
1.018000,-17.659550,-901.483750,174.292784,0.057129,-49.438477,-17.716679,-852.045273,-0.191191,-1.052764,-1.243955,-0.160200,-0.175749,-0.169812,52,-95
1.020000,-19.453786,-892.308750,192.001187,-0.045044,-51.086426,-19.408742,-841.222324,-0.209675,-1.072851,-1.282526,-0.160200,-0.176232,-0.175152,-41,-94
1.022000,-21.228785,-882.251500,209.519729,-0.152710,-53.833008,-21.076075,-828.418492,-0.227694,-1.090778,-1.318473,-0.160200,-0.176681,-0.168744,-139,-88
1.024000,-22.982792,-871.322000,226.831086,-0.273560,-60.424805,-22.709232,-810.897195,-0.245217,-1.103992,-1.349210,-0.160200,-0.177065,-0.174084,-249,-93
1.026000,-24.714073,-859.530750,243.918140,-0.397705,-62.072754,-24.316368,-797.457996,-0.262216,-1.120314,-1.382530,-0.160200,-0.177482,-0.177288,-362,-75
1.028000,-26.420915,-846.889250,260.763994,-0.518555,-60.424805,-25.902360,-786.464445,-0.278666,-1.138401,-1.417067,-0.160200,-0.177913,-0.177288,-472,-96
1.030000,-28.101630,-833.410500,277.351990,-0.639404,-60.424805,-27.462226,-772.985695,-0.294543,-1.153864,-1.448407,-0.160200,-0.178305,-0.178356,-582,-97
1.032000,-29.754557,-819.107500,293.665724,-0.761353,-60.974121,-28.993204,-758.133379,-0.309831,-1.167623,-1.477454,-0.160200,-0.178668,-0.178356,-693,-100
1.034000,-31.378060,-803.994750,309.689066,-0.895386,-67.016602,-30.482674,-736.978148,-0.324513,-1.175158,-1.499671,-0.160200,-0.178946,-0.176220,-815,-79
1.036000,-32.970536,-788.087000,325.406170,-1.016235,-60.424805,-31.954301,-727.662195,-0.338579,-1.192713,-1.531291,-0.160200,-0.179341,-0.176220,-925,-74
1.038000,-34.530408,-771.399750,340.801494,-1.138184,-60.974121,-33.392224,-710.425629,-0.352018,-1.202768,-1.554786,-0.160200,-0.179635,-0.179424,-1036,-75
1.040000,-36.056135,-753.949750,355.859815,-1.271118,-66.467285,-34.785017,-687.482465,-0.364827,-1.207055,-1.571881,-0.160200,-0.179849,-0.178356,-1157,-100
1.042000,-37.546207,-735.754250,370.566241,-1.401855,-65.368652,-36.144352,-670.385598,-0.377002,-1.215860,-1.592862,-0.160200,-0.180111,-0.177288,-1276,-73
1.044000,-38.999152,-716.831250,384.906231,-1.535889,-67.016602,-37.463263,-649.814648,-0.388545,-1.220928,-1.609473,-0.160200,-0.180318,-0.186900,-1398,-99
1.046000,-40.413532,-697.199250,398.865605,-1.660034,-62.072754,-38.753498,-635.126496,-0.399460,-1.230629,-1.630088,-0.160200,-0.180576,-0.180492,-1511,-88
1.048000,-41.787949,-676.878000,412.430557,-1.791870,-65.917969,-39.996079,-610.960031,-0.409752,-1.231226,-1.640979,-0.160200,-0.180712,-0.183696,-1631,-72
1.050000,-43.121044,-655.887250,425.587675,-1.920410,-64.270020,-41.200634,-591.617230,-0.419432,-1.235370,-1.654802,-0.160200,-0.180885,-0.175152,-1748,-97
1.052000,-44.411498,-634.248000,438.323949,-2.051147,-65.368652,-42.360351,-568.879348,-0.428510,-1.235768,-1.664278,-0.160200,-0.181003,-0.182628,-1867,-78
1.054000,-45.658036,-611.981500,450.626783,-2.176392,-62.622070,-43.481644,-549.359430,-0.436999,-1.238304,-1.675304,-0.160200,-0.181141,-0.180492,-1981,-82
1.056000,-46.859424,-589.109750,462.484012,-2.297241,-60.424805,-44.562183,-528.684945,-0.444916,-1.239121,-1.684038,-0.160200,-0.181250,-0.179424,-2091,-79
1.058000,-48.014475,-565.655750,473.883912,-2.427979,-65.368652,-45.586496,-500.287098,-0.452277,-1.232217,-1.684494,-0.160200,-0.181256,-0.181560,-2210,-99
1.060000,-49.122047,-541.642250,484.815208,-2.549927,-60.974121,-46.572120,-480.668129,-0.459100,-1.232299,-1.691399,-0.160200,-0.181342,-0.189036,-2321,-101
1.062000,-50.181044,-517.093250,495.267092,-2.682861,-66.467285,-47.498183,-450.625965,-0.465404,-1.222245,-1.687649,-0.160200,-0.181296,-0.181560,-2442,-83
1.064000,-51.190420,-492.032750,505.229228,-2.821289,-69.213867,-48.369131,-422.818883,-0.471211,-1.213180,-1.684391,-0.160200,-0.181255,-0.181560,-2568,-102
1.066000,-52.149175,-466.485750,514.691766,-2.955322,-67.016602,-49.193853,-399.469148,-0.476541,-1.207197,-1.683739,-0.160200,-0.181247,-0.177288,-2690,-103
1.068000,-53.056363,-440.477500,523.645347,-3.092651,-68.664551,-49.963712,-371.812949,-0.481416,-1.196499,-1.677915,-0.160200,-0.181174,-0.182628,-2815,-94
1.070000,-53.911085,-414.033500,532.081119,-3.217896,-62.622070,-50.693189,-351.411430,-0.485857,-1.191427,-1.677284,-0.160200,-0.181166,-0.181560,-2929,-105
1.072000,-54.712497,-387.180250,539.990739,-3.354126,-68.115234,-51.358371,-319.065016,-0.489885,-1.174809,-1.664695,-0.160200,-0.181009,-0.177288,-3053,-87
1.074000,-55.459806,-359.944250,547.366387,-3.484863,-65.368652,-51.974943,-294.575598,-0.493523,-1.164200,-1.657722,-0.160200,-0.180922,-0.178356,-3172,-96
1.076000,-56.152274,-332.352250,554.200767,-3.622192,-68.664551,-52.530082,-263.687699,-0.496789,-1.146934,-1.643723,-0.160200,-0.180747,-0.181560,-3297,-99
1.078000,-56.789215,-304.431250,560.487123,-3.745239,-61.523438,-53.043976,-242.907813,-0.499705,-1.137769,-1.637474,-0.160200,-0.180668,-0.181560,-3409,-103
1.080000,-57.369999,-276.209500,566.219239,-3.879272,-67.016602,-53.490727,-209.192898,-0.502290,-1.116145,-1.618434,-0.160200,-0.180430,-0.179424,-3531,-87
1.082000,-57.894053,-247.714750,571.391445,-4.011108,-65.917969,-53.882945,-181.796781,-0.504560,-1.099082,-1.603642,-0.160200,-0.180246,-0.176220,-3651,-100
1.084000,-58.360858,-218.975000,575.998627,-4.131958,-60.424805,-54.228900,-158.550195,-0.506533,-1.084834,-1.591367,-0.160200,-0.180092,-0.180492,-3761,-82
1.086000,-58.769953,-190.018750,580.036229,-4.248413,-58.227539,-54.521540,-131.791211,-0.508223,-1.066590,-1.574813,-0.160200,-0.179885,-0.180492,-3867,-78
1.088000,-59.120933,-160.874250,583.500260,-4.380249,-65.917969,-54.740684,-94.956281,-0.509644,-1.038270,-1.547915,-0.160200,-0.179549,-0.180492,-3987,-99
1.090000,-59.413450,-131.570750,586.387293,-4.518677,-69.213867,-54.894773,-62.356883,-0.510809,-1.012511,-1.523320,-0.160200,-0.179241,-0.178356,-4113,-91
1.092000,-59.647216,-102.137500,588.694473,-4.631836,-56.579590,-55.015380,-45.557910,-0.511726,-0.999956,-1.511682,-0.160200,-0.179096,-0.182628,-4216,-105
1.094000,-59.822000,-72.603250,590.419519,-4.754883,-61.523438,-55.067117,-11.079813,-0.512404,-0.970771,-1.483175,-0.160200,-0.178740,-0.179424,-4328,-101
1.096000,-59.937629,-42.996750,591.560726,-4.882324,-63.720703,-55.055305,20.723953,-0.512848,-0.942811,-1.455660,-0.160200,-0.178396,-0.181560,-4444,-84
1.098000,-59.993987,-13.348000,592.116964,-5.015259,-66.467285,-54.978728,53.119285,-0.513064,-0.913205,-1.426269,-0.160200,-0.178028,-0.176220,-4565,-110
1.100000,-59.991021,16.314000,592.087684,-5.137207,-60.974121,-54.853814,77.288121,-0.513053,-0.889933,-1.402986,0.160200,0.142663,-0.180492,-4676,-99
1.102000,-59.928731,45.960000,591.472915,-5.251465,-57.128906,-54.677266,103.088906,-0.512814,-0.864336,-1.377151,0.160200,0.142986,0.144180,-4780,-19
1.104000,-59.807181,75.560000,590.273264,-5.247070,2.197266,-54.560111,73.362734,-0.512346,-0.888233,-1.400579,0.160200,0.142693,0.142044,-4776,52
1.106000,-59.626491,105.085750,588.489918,-5.166870,40.100098,-54.459621,64.985652,-0.511645,-0.893789,-1.405434,0.160200,0.142632,0.142044,-4703,78
1.108000,-59.386838,134.507750,586.124640,-5.066895,49.987793,-54.319943,84.519957,-0.510704,-0.874304,-1.385008,0.160200,0.142887,0.140976,-4612,71
1.110000,-59.088460,163.796250,583.179770,-4.946045,60.424805,-54.142415,103.371445,-0.509514,-0.854755,-1.364269,0.160200,0.143147,0.142044,-4502,90
1.112000,-58.731653,192.923000,579.658219,-4.854858,45.593262,-53.876795,147.329738,-0.508066,-0.811758,-1.319824,0.160200,0.143702,0.143112,-4419,85
1.114000,-58.316768,221.859250,575.563469,-4.770264,42.297363,-53.546504,179.561887,-0.506348,-0.777865,-1.284214,0.160200,0.144147,0.145248,-4342,69
1.116000,-57.844216,250.575750,570.899570,-4.679077,45.593262,-53.165139,204.982488,-0.504346,-0.749026,-1.253372,0.160200,0.144533,0.142044,-4259,63
1.118000,-57.314465,279.044500,565.671134,-4.606567,36.254883,-52.707898,242.789617,-0.502046,-0.708052,-1.210098,0.160200,0.145074,0.145248,-4193,67
1.120000,-56.728038,307.237500,559.883330,-4.534058,36.254883,-52.193980,270.982617,-0.499429,-0.674480,-1.173909,0.160200,0.145526,0.148452,-4127,53
1.122000,-56.085515,335.126750,553.541883,-4.447266,43.395996,-51.638249,291.730754,-0.496479,-0.646674,-1.143153,0.160200,0.145911,0.146316,-4048,62
1.124000,-55.387531,362.684250,546.653063,-4.363770,41.748047,-51.023761,320.936203,-0.493176,-0.610463,-1.103639,0.160200,0.146405,0.148452,-3972,72
1.126000,-54.634778,389.883250,539.223681,-4.275879,43.945312,-50.358899,345.937938,-0.489501,-0.577041,-1.066541,0.160200,0.146868,0.145248,-3892,62
1.128000,-53.827998,416.697000,531.261085,-4.203369,36.254883,-49.624629,380.442117,-0.485432,-0.534115,-1.019547,0.160200,0.147456,0.147384,-3826,61
1.130000,-52.967990,443.098250,522.773149,-4.116577,43.395996,-48.851413,399.702254,-0.480948,-0.503812,-0.984760,0.160200,0.147890,0.144180,-3747,69
1.132000,-52.055605,469.061500,513.768265,-4.029785,43.395996,-48.025820,425.665504,-0.476029,-0.466745,-0.942775,0.160200,0.148415,0.147384,-3668,64
1.134000,-51.091744,494.561000,504.255338,-3.945190,42.297363,-47.146554,452.263637,-0.470652,-0.428188,-0.898841,0.160200,0.148964,0.151656,-3591,53
1.136000,-50.077361,519.571500,494.243776,-3.861694,41.748047,-46.215667,477.823453,-0.464797,-0.389636,-0.854433,0.160200,0.149520,0.147384,-3515,58
1.138000,-49.013458,544.068250,483.743477,-3.779297,41.198730,-45.234161,502.869520,-0.458441,-0.350649,-0.809090,0.160200,0.150086,0.150588,-3440,60
1.140000,-47.901088,568.026750,472.764826,-3.694702,42.297363,-44.206386,525.729387,-0.451565,-0.312762,-0.764327,0.160200,0.150646,0.150588,-3363,64
1.142000,-46.741351,591.423500,461.318679,-3.613403,40.649414,-43.127948,550.774086,-0.444150,-0.272084,-0.716233,0.160200,0.151247,0.151656,-3289,61
1.144000,-45.535394,614.235750,449.416355,-3.533203,40.100098,-42.002191,574.135652,-0.436177,-0.232049,-0.668225,0.160200,0.151847,0.153792,-3216,68
1.146000,-44.284408,636.440500,437.069622,-3.445312,43.945312,-40.839095,592.495187,-0.427629,-0.195727,-0.623356,0.160200,0.152408,0.153792,-3136,64
1.148000,-42.989632,658.015750,424.290690,-3.350830,47.241211,-39.638802,610.774539,-0.418491,-0.158826,-0.577318,0.160200,0.152984,0.154860,-3050,55
1.150000,-41.652345,678.940500,411.092196,-3.271729,39.550781,-38.380616,639.389719,-0.408751,-0.111895,-0.520646,0.160200,0.153692,0.152724,-2978,67
1.152000,-40.273870,699.193750,397.487191,-3.194824,38.452148,-37.079046,660.741602,-0.398396,-0.070546,-0.468942,0.160200,0.154338,0.153792,-2908,57
1.154000,-38.855570,718.755750,383.489129,-3.108032,43.395996,-35.747538,675.359754,-0.387419,-0.034550,-0.421969,0.160200,0.154925,0.153792,-2829,50
1.156000,-37.398847,737.607000,369.111851,-3.021240,43.395996,-34.377607,694.211004,-0.375813,0.005811,-0.370002,0.160200,0.155575,0.154860,-2750,72
1.158000,-35.905142,755.728750,354.369575,-2.942139,39.550781,-32.963003,716.177969,-0.363574,0.049670,-0.313904,0.160200,0.156276,0.151656,-2678,79
1.160000,-34.375932,773.103000,339.276878,-2.845459,48.339844,-31.530473,724.763156,-0.350703,0.082165,-0.268538,0.160200,0.156843,0.155928,-2590,54
1.162000,-32.812730,789.713000,323.848686,-2.752075,46.691895,-30.060655,743.021105,-0.337200,0.123751,-0.213449,0.160200,0.157532,0.162336,-2505,58
1.164000,-31.217080,805.542250,308.100254,-2.663086,44.494629,-28.553994,761.047621,-0.323073,0.165778,-0.157295,0.160200,0.158234,0.152724,-2424,78
1.166000,-29.590561,820.574500,292.047155,-2.560913,51.086426,-27.029648,769.488074,-0.308329,0.199749,-0.108581,0.160200,0.158843,0.158064,-2331,62
1.168000,-27.934782,834.795750,275.705263,-2.462036,49.438477,-25.472746,785.357273,-0.292982,0.240770,-0.052212,0.160200,0.159547,0.159132,-2241,64
1.170000,-26.251378,848.191500,259.090739,-2.362061,49.987793,-23.889317,798.203707,-0.277046,0.279617,0.002571,0.160200,0.160232,0.161268,-2150,78
1.172000,-24.542016,860.748000,242.220011,-2.270874,45.593262,-22.271142,815.154738,-0.260541,0.322652,0.062111,0.160200,0.160976,0.160200,-2067,74
1.174000,-22.808386,872.453750,225.109763,-2.188477,41.198730,-20.619909,831.255020,-0.243488,0.365522,0.122033,0.160200,0.161725,0.161268,-1992,73
1.176000,-21.052201,883.296750,207.776914,-2.085205,51.635742,-18.966996,831.661008,-0.225914,0.394725,0.168811,0.160200,0.162310,0.156996,-1898,57
1.178000,-19.275199,893.266250,190.238603,-1.991821,46.691895,-17.283378,846.574355,-0.207847,0.437124,0.229277,0.160200,0.163066,0.162336,-1813,78
1.180000,-17.479136,902.352500,172.512173,-1.898438,46.691895,-15.580699,855.660605,-0.189318,0.474770,0.285452,0.160200,0.163768,0.169812,-1728,65
1.182000,-15.665789,910.546250,154.615154,-1.795166,51.635742,-13.870623,858.910508,-0.170364,0.507453,0.337089,0.160200,0.164414,0.163404,-1634,89
1.184000,-13.836951,917.839750,136.565243,-1.696289,49.438477,-12.140662,868.401273,-0.151020,0.545929,0.394908,0.160200,0.165136,0.162336,-1544,76
1.186000,-11.994430,924.225750,118.380289,-1.609497,43.395996,-10.384933,880.829754,-0.131327,0.587418,0.456090,0.160200,0.165901,0.166608,-1465,77
1.188000,-10.140048,929.697500,100.078273,-1.519409,45.043945,-8.620639,884.653555,-0.111328,0.621547,0.510219,0.160200,0.166578,0.164472,-1383,93
1.190000,-8.275640,934.250250,81.677295,-1.421631,48.889160,-6.854009,885.361090,-0.091067,0.652998,0.561931,0.160200,0.167224,0.166608,-1294,79
1.192000,-6.403047,937.879250,63.195549,-1.326050,47.790527,-5.076997,890.088723,-0.070590,0.688139,0.617549,0.160200,0.167919,0.162336,-1207,82
1.194000,-4.524123,940.580250,44.651312,-1.218384,53.833008,-3.305739,886.747242,-0.049944,0.716137,0.666193,0.160200,0.168527,0.167676,-1109,75
1.196000,-2.640726,942.351500,26.062922,-1.116211,51.086426,-1.524515,891.265074,-0.029178,0.751168,0.721989,0.160200,0.169225,0.170880,-1016,80
1.198000,-0.754717,943.191000,7.448759,-1.023926,46.142578,0.269209,897.048422,-0.008343,0.787521,0.779178,0.160200,0.169940,0.167676,-932,91
1.200000,1.132038,943.097750,-11.172770,-0.930542,46.691895,2.062580,896.405855,0.012513,0.818260,0.830774,0.160200,0.170585,0.170880,-847,67
1.202000,3.017674,942.072000,-29.783250,-0.822876,53.833008,3.840550,888.238992,0.033339,0.842165,0.875504,0.160200,0.171144,0.173016,-749,78
1.204000,4.900326,940.114500,-48.364280,-0.707520,57.678223,5.607846,882.436277,0.054084,0.867946,0.922030,0.160200,0.171725,0.169812,-644,71
1.206000,6.778132,937.227250,-66.897484,-0.592163,57.678223,7.370295,879.549027,0.074700,0.896187,0.970887,0.160200,0.172336,0.170880,-539,86
1.208000,8.649235,933.413500,-85.364535,-0.483398,54.382324,9.132633,879.031176,0.095138,0.926494,1.021632,0.160200,0.172970,0.177288,-440,92
1.210000,10.511786,928.676750,-103.747174,-0.374634,54.382324,10.886420,874.294426,0.115351,0.952970,1.068320,0.160200,0.173554,0.176220,-341,92
1.212000,12.363942,923.021250,-122.027222,-0.264771,54.931641,12.628713,868.089609,0.135292,0.977964,1.113256,0.160200,0.174116,0.176220,-241,74
1.214000,14.203871,916.453500,-140.186602,-0.161499,51.635742,14.365370,864.817758,0.154918,1.005419,1.160337,0.160200,0.174704,0.174084,-147,83
1.216000,16.029756,908.979500,-158.207358,-0.062622,49.438477,16.092378,859.541023,0.174187,1.030956,1.205143,0.160200,0.175264,0.173016,-57,87
1.218000,17.839789,900.606250,-176.071670,0.038452,50.537109,17.801337,850.069141,0.193059,1.052517,1.245577,0.160200,0.175770,0.174084,35,96
1.220000,19.632181,891.342750,-193.761872,0.159302,60.424805,19.472879,830.917945,0.211498,1.064979,1.276477,0.160200,0.176156,0.177288,145,82
1.222000,21.405160,881.197750,-211.260472,0.286743,63.720703,21.118417,817.477047,0.229469,1.081969,1.311438,0.160200,0.176593,0.181560,261,93
1.224000,23.156972,870.181250,-228.550165,0.395508,54.382324,22.761464,815.798926,0.246941,1.109181,1.356123,0.160200,0.177152,0.178356,360,95
1.226000,24.885885,858.304250,-245.613856,0.498779,51.635742,24.387106,806.668508,0.263886,1.129586,1.393473,0.160200,0.177618,0.176220,454,91
1.228000,26.590189,845.578750,-262.434670,0.617432,59.326172,25.972757,786.252578,0.280279,1.139445,1.419724,0.160200,0.177947,0.178356,562,79
1.230000,28.268200,832.017250,-278.995973,0.725098,53.833008,27.543102,778.184242,0.296099,1.159812,1.455911,0.160200,0.178399,0.179424,660,102
1.232000,29.918258,817.632750,-295.281390,0.836060,55.480957,29.082198,762.151793,0.311327,1.172683,1.484010,0.160200,0.178750,0.174084,761,96
1.234000,31.538731,802.439500,-311.274816,0.941528,52.734375,30.597203,749.705125,0.325948,1.188263,1.514211,0.160200,0.179128,0.175152,857,104
1.236000,33.128016,786.453000,-326.960436,1.048096,53.283691,32.079920,733.169309,0.339951,1.199711,1.539662,0.160200,0.179446,0.179424,954,96
1.238000,34.684543,769.688750,-342.322740,1.153564,52.734375,33.530979,716.954375,0.353327,1.210887,1.564214,0.160200,0.179753,0.181560,1050,103
1.240000,36.206771,752.163500,-357.346536,1.259033,52.734375,34.947738,699.429125,0.366073,1.220320,1.586393,0.160200,0.180030,0.180492,1146,105
1.242000,37.693197,733.894500,-372.016967,1.371094,56.030273,36.322103,677.864227,0.378185,1.225488,1.603673,0.160200,0.180246,0.178356,1248,79
1.244000,39.142349,714.899500,-386.319527,1.484253,56.579590,37.658096,658.319910,0.389665,1.231750,1.621415,0.160200,0.180468,0.178356,1351,95
1.246000,40.552795,695.197750,-400.240073,1.589722,52.734375,38.963073,642.463375,0.400517,1.240689,1.641206,0.160200,0.180715,0.177288,1447,94
1.248000,41.923140,674.808750,-413.764839,1.695190,52.734375,40.227950,622.074375,0.410748,1.244972,1.655720,0.160200,0.180897,0.179424,1543,96
1.250000,43.252030,653.752250,-426.880452,1.800659,52.734375,41.451371,601.017875,0.420367,1.247950,1.668317,0.160200,0.181054,0.174084,1639,94
1.252000,44.538149,632.049000,-439.573941,1.905029,52.185059,42.633120,579.863941,0.429385,1.250115,1.679500,0.160200,0.181194,0.181560,1734,87
1.254000,45.780226,609.721250,-451.832755,2.008301,51.635742,43.771925,558.085508,0.437817,1.250986,1.688802,0.160200,0.181310,0.180492,1828,76
1.256000,46.977034,586.790500,-463.644772,2.115967,53.833008,44.861067,532.957492,0.445677,1.248066,1.693743,0.160200,0.181372,0.179424,1926,95
1.258000,48.127388,563.279000,-474.998310,2.220337,52.185059,45.907051,511.093941,0.452983,1.247243,1.700226,0.160200,0.181453,0.184764,2021,86
1.260000,49.230150,539.211000,-485.882144,2.324707,52.185059,46.905443,487.025941,0.459753,1.243665,1.703418,0.160200,0.181493,0.181560,2116,84
1.262000,50.284232,514.609750,-496.285511,2.435669,55.480957,47.848563,459.128793,0.466007,1.235780,1.701788,0.160200,0.181472,0.179424,2217,99
1.264000,51.288589,489.499500,-506.198122,2.542236,53.283691,48.746353,436.215809,0.471765,1.231454,1.703220,0.160200,0.181490,0.183696,2314,92
1.266000,52.242230,463.905250,-515.610177,2.656494,57.128906,49.585736,406.776344,0.477049,1.220414,1.697463,0.160200,0.181418,0.183696,2418,102
1.268000,53.144210,437.852250,-524.512368,2.781738,62.622070,50.362472,375.230180,0.481879,1.206441,1.688320,0.160200,0.181304,0.180492,2532,106
1.270000,53.993639,411.366250,-532.895891,2.904785,61.523438,51.088854,349.842813,0.486278,1.196964,1.683242,0.160200,0.181241,0.182628,2644,103
1.272000,54.789675,384.473250,-540.752457,3.041016,68.115234,51.748659,316.358016,0.490266,1.179259,1.669525,0.160200,0.181069,0.181560,2768,96
1.274000,55.531532,357.200500,-548.074297,3.156372,57.678223,52.375160,299.522277,0.493866,1.175501,1.669367,0.160200,0.181067,0.183696,2873,108
1.276000,56.218477,329.574500,-554.854171,3.267334,55.480957,52.951143,274.093543,0.497096,1.163364,1.660460,0.160200,0.180956,0.179424,2974,77
1.278000,56.849830,301.622500,-561.085374,3.372803,52.734375,53.477027,248.888125,0.499978,1.150546,1.650524,0.160200,0.180832,0.178356,3070,78
1.280000,57.424967,273.372000,-566.761744,3.479370,53.283691,53.945597,220.088309,0.502530,1.133592,1.636122,0.160200,0.180652,0.179424,3167,83
1.282000,57.943318,244.851250,-571.877668,3.601318,60.974121,54.342000,183.877129,0.504770,1.108910,1.613680,0.160200,0.180371,0.179424,3278,81
1.284000,58.404372,216.088500,-576.428088,3.718872,58.776855,54.685500,157.311645,0.506714,1.091722,1.598436,0.160200,0.180180,0.181560,3385,105
1.286000,58.807672,187.112000,-580.408504,3.827637,54.382324,54.980035,132.729676,0.508377,1.075411,1.583788,0.160200,0.179997,0.179424,3484,88
1.288000,59.152820,157.950750,-583.814980,3.937500,54.931641,55.215320,103.019109,0.509772,1.053590,1.563362,0.160200,0.179742,0.180492,3584,79
1.290000,59.439475,128.633000,-586.644146,4.046265,54.382324,55.393210,74.250676,0.510911,1.031590,1.542501,0.160200,0.179481,0.181560,3683,90
1.292000,59.667352,99.188000,-588.893206,4.158325,56.030273,55.509027,43.157727,0.511804,1.006478,1.518282,0.160200,0.179179,0.180492,3785,99
1.294000,59.836227,69.645250,-590.559936,4.265991,53.833008,55.570236,15.812242,0.512459,0.983682,1.496141,0.160200,0.178902,0.181560,3883,90
1.296000,59.945933,40.033500,-591.642687,4.373657,53.833008,55.572276,-13.799508,0.512880,0.957877,1.470757,0.160200,0.178584,0.181560,3981,80
1.298000,59.996361,10.382000,-592.140388,4.481323,53.833008,55.515038,-43.451008,0.513073,0.931002,1.444075,0.160200,0.178251,0.175152,4079,78
1.300000,59.987461,-19.279750,-592.052549,4.601074,59.875488,55.386387,-79.155238,0.513039,0.897599,1.410638,-0.160200,-0.142567,0.179424,4188,80
1.302000,59.919242,-48.922500,-591.379254,4.714233,56.579590,55.205009,-105.502090,0.512778,0.871441,1.384219,-0.160200,-0.142897,-0.143112,4291,29
1.304000,59.791771,-78.516750,-590.121171,4.720825,3.295898,55.070946,-81.812648,0.512287,0.889774,1.402061,-0.160200,-0.142674,-0.137772,4297,-44
1.306000,59.605175,-108.033250,-588.279543,4.664795,-28.015137,54.940380,-80.018113,0.511562,0.889062,1.400623,-0.160200,-0.142692,-0.142044,4246,-60
1.308000,59.359638,-137.443000,-585.856191,4.579102,-42.846680,54.780536,-94.596320,0.510596,0.873550,1.384146,-0.160200,-0.142898,-0.140976,4168,-73
1.310000,59.055403,-166.716750,-582.853512,4.484619,-47.241211,54.570784,-119.475539,0.509381,0.848178,1.357559,-0.160200,-0.143231,-0.139908,4082,-85
1.312000,58.692771,-195.825750,-579.274475,4.385742,-49.438477,54.307029,-146.387273,0.507907,0.820089,1.327996,-0.160200,-0.143600,-0.143112,3992,-88
1.314000,58.272100,-224.741000,-575.122619,4.285767,-49.987793,53.986333,-174.753207,0.506161,0.789738,1.295899,-0.160200,-0.144001,-0.140976,3901,-64
1.316000,57.793807,-253.434250,-570.402050,4.187988,-48.889160,53.605819,-204.545090,0.504130,0.757099,1.261229,-0.160200,-0.144435,-0.143112,3812,-68
1.318000,57.258363,-281.876750,-565.117435,4.109985,-39.001465,53.148378,-242.875285,0.501798,0.715666,1.217464,-0.160200,-0.144982,-0.140976,3741,-66
1.320000,56.666300,-310.040500,-559.274000,4.033081,-38.452148,52.633219,-271.588352,0.499149,0.681617,1.180767,-0.160200,-0.145440,-0.144180,3671,-58
1.322000,56.018201,-337.897750,-552.877525,3.956177,-38.452148,52.062024,-299.445602,0.496165,0.647338,1.143503,-0.160200,-0.145906,-0.145248,3601,-69
1.324000,55.314709,-365.420750,-545.934333,3.879272,-38.452148,51.435437,-326.968602,0.492826,0.612384,1.105209,-0.160200,-0.146385,-0.143112,3531,-64
1.326000,54.556518,-392.582500,-538.451290,3.804565,-37.353516,50.751953,-355.228984,0.489112,0.575793,1.064905,-0.160200,-0.146889,-0.145248,3463,-60
1.328000,53.744379,-419.356000,-530.435797,3.728760,-37.902832,50.015619,-381.453168,0.485002,0.540057,1.025059,-0.160200,-0.147387,-0.151656,3394,-73
1.330000,52.879094,-445.714750,-521.895780,3.654053,-37.353516,49.225041,-408.361234,0.480477,0.502777,0.983253,-0.160200,-0.147909,-0.148452,3326,-71
1.332000,51.961520,-471.632750,-512.839683,3.580444,-36.804199,48.381076,-434.828551,0.475512,0.464950,0.940462,-0.160200,-0.148444,-0.147384,3259,-60
1.334000,50.992563,-497.084500,-503.276461,3.506836,-36.804199,47.485727,-460.280301,0.470089,0.427112,0.897201,-0.160200,-0.148985,-0.151656,3192,-49
1.336000,49.973182,-522.044750,-493.215571,3.434326,-36.254883,46.538856,-485.789867,0.464184,0.388325,0.852509,-0.160200,-0.149544,-0.149520,3126,-56
1.338000,48.904384,-546.488500,-482.666963,3.360718,-36.804199,45.543666,-509.684301,0.457777,0.350103,0.807881,-0.160200,-0.150101,-0.149520,3059,-54
1.340000,47.787228,-570.392000,-471.641066,3.287109,-36.804199,44.500119,-533.587801,0.450848,0.311030,0.761879,-0.160200,-0.150677,-0.148452,2992,-70
1.342000,46.622816,-593.731750,-460.148784,3.191528,-47.790527,43.431288,-545.941223,0.443378,0.281595,0.724973,-0.160200,-0.151138,-0.148452,2905,-56
1.344000,45.412301,-616.484000,-448.201482,3.109131,-41.198730,42.303170,-575.285270,0.435348,0.236298,0.671646,-0.160200,-0.151804,-0.153792,2830,-81
1.346000,44.156880,-638.626500,-435.810972,3.032227,-38.452148,41.124653,-600.174352,0.426742,0.194010,0.620751,-0.160200,-0.152441,-0.151656,2760,-55
1.348000,42.857795,-660.137750,-422.989509,2.957520,-37.353516,39.900275,-622.784234,0.417545,0.152909,0.570454,-0.160200,-0.153069,-0.152724,2692,-62
