t_s,q_des_deg,qd_des_deg_s,qdd_des_deg_s2,q_act_joint_deg,qd_act_joint_deg_s,e_pos_deg,e_vel_deg_s,tau_joint_ff_Nm,tau_joint_pd_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_ff_Nm,tau_motor_pd_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_pos_deg,motor_vel_native
0.284000,-58.181037,-230.498500,574.223861,-0.005713,0.000000,-58.175324,-230.498500,-0.505778,-0.932969,-1.438748,-0.050000,-0.006322,-0.011662,-0.067984,-0.067284,-104,-0.457031,0
0.286000,-58.613268,-201.625250,578.489806,-0.005713,0.000000,-58.607555,-201.625250,-0.507580,-0.923887,-1.431466,-0.050000,-0.006345,-0.011549,-0.067893,-0.067284,-104,-0.457031,0
0.288000,-58.987538,-172.552500,582.183708,-0.005713,0.000000,-58.981825,-172.552500,-0.509107,-0.913890,-1.422997,-0.050000,-0.006364,-0.011424,-0.067787,-0.064080,-104,-0.457031,0
0.290000,-59.303478,-143.309500,585.301915,-0.005713,0.000000,-59.297765,-143.309500,-0.510373,-0.902990,-1.413363,-0.050000,-0.006380,-0.011287,-0.067667,-0.067284,-104,-0.457031,0
0.292000,-59.560776,-113.924750,587.841342,-0.005713,0.000000,-59.555063,-113.924750,-0.511388,-0.891196,-1.402584,-0.050000,-0.006392,-0.011140,-0.067532,-0.067284,-104,-0.457031,0
0.294000,-59.759177,-84.427000,589.799479,-0.005713,0.000000,-59.753464,-84.427000,-0.512161,-0.878522,-1.390682,-0.050000,-0.006402,-0.010982,-0.067384,-0.068352,-104,-0.457031,0
0.296000,-59.898484,-54.846000,591.174389,-0.005713,0.000000,-59.892771,-54.846000,-0.512698,-0.864978,-1.377676,-0.050000,-0.006409,-0.010812,-0.067221,-0.065148,-104,-0.457031,0
0.298000,-59.978561,-25.210750,591.964713,-0.005713,0.000000,-59.972848,-25.210750,-0.513005,-0.850579,-1.363584,-0.050000,-0.006413,-0.010632,-0.067045,-0.067284,-104,-0.457031,0
0.300000,-59.999327,4.449500,592.169669,-0.005713,0.000000,-59.993614,4.449500,-0.513085,-0.835339,-1.348424,0.050000,-0.006414,-0.010442,0.033145,-0.067284,-104,-0.457031,0
0.302000,-59.960763,34.105250,591.789055,-0.005713,0.000000,-59.955050,34.105250,-0.512937,-0.819273,-1.332210,0.050000,-0.006412,-0.010241,0.033347,0.033108,-104,-0.457031,10
0.304000,-59.862906,63.727250,590.823247,-0.004779,0.466919,-59.858127,63.260331,-0.512561,-0.802654,-1.315215,0.050000,-0.006407,-0.010033,0.033560,0.032040,-87,-0.382324,22
0.306000,-59.705854,93.286250,589.273200,-0.003406,0.686646,-59.702448,92.599604,-0.511954,-0.785118,-1.297072,0.050000,-0.006399,-0.009814,0.033787,0.036312,-62,-0.272461,19
0.308000,-59.489761,122.753250,587.140446,-0.002197,0.604248,-59.487564,122.149002,-0.511109,-0.766646,-1.277755,0.050000,-0.006389,-0.009583,0.034028,0.038448,-40,-0.175781,18
0.310000,-59.214841,152.098750,584.427095,-0.001208,0.494385,-59.213633,151.604365,-0.510020,-0.747398,-1.257419,0.050000,-0.006375,-0.009342,0.034282,0.032040,-22,-0.096680,14
0.312000,-58.881366,181.293750,581.135831,-0.000439,0.384521,-58.880927,180.909229,-0.508677,-0.727409,-1.236086,0.050000,-0.006358,-0.009093,0.034549,0.034176,-8,-0.035156,10
0.314000,-58.489666,210.309500,577.269906,0.000110,0.274658,-58.489776,210.034842,-0.507069,-0.706697,-1.213766,0.050000,-0.006338,-0.008834,0.034828,0.033108,2,0.008789,8
0.316000,-58.040128,239.117250,572.833145,0.000494,0.192261,-58.040622,238.924989,-0.505182,-0.685299,-1.190481,0.050000,-0.006315,-0.008566,0.035119,0.034176,9,0.039551,3
0.318000,-57.533197,267.688500,567.829934,0.000659,0.082397,-57.533856,267.606103,-0.503003,-0.663206,-1.166209,0.050000,-0.006288,-0.008290,0.035422,0.036312,12,0.052734,3
0.320000,-56.969374,295.995250,562.265222,0.000769,0.054932,-56.970143,295.940318,-0.500515,-0.640499,-1.141014,0.050000,-0.006256,-0.008006,0.035737,0.033108,14,0.061523,2
0.322000,-56.349216,324.009250,556.144510,0.000879,0.054932,-56.350095,323.954318,-0.497700,-0.617174,-1.114874,0.050000,-0.006221,-0.007715,0.036064,0.032040,16,0.070312,1
0.324000,-55.673337,351.702750,549.473852,0.000879,0.000000,-55.674216,351.702750,-0.494541,-0.593208,-1.087748,0.050000,-0.006182,-0.007415,0.036403,0.036312,16,0.070312,1
0.326000,-54.942405,379.048500,542.259843,0.000934,0.027466,-54.943339,379.021034,-0.491017,-0.568699,-1.059716,0.050000,-0.006138,-0.007109,0.036754,0.037380,17,0.074707,1
0.328000,-54.157143,406.019250,534.509617,0.000934,0.000000,-54.158077,406.019250,-0.487108,-0.543598,-1.030706,0.050000,-0.006089,-0.006795,0.037116,0.036312,17,0.074707,0
0.330000,-53.318328,432.588750,526.230838,0.000934,0.000000,-53.319262,432.588750,-0.482793,-0.517974,-1.000767,0.050000,-0.006035,-0.006475,0.037490,0.038448,17,0.074707,0
0.332000,-52.426788,458.730500,517.431693,0.000989,0.027466,-52.427777,458.703034,-0.478051,-0.491854,-0.969904,0.050000,-0.005976,-0.006148,0.037876,0.034176,18,0.079102,0
0.334000,-51.483406,484.418500,508.120883,0.000989,0.000000,-51.484395,484.418500,-0.472859,-0.465217,-0.938076,0.050000,-0.005911,-0.005815,0.038274,0.038448,18,0.079102,0
0.336000,-50.489114,509.627750,498.307614,0.000989,0.000000,-50.490103,509.627750,-0.467198,-0.438134,-0.905332,0.050000,-0.005840,-0.005477,0.038683,0.040584,18,0.079102,0
0.338000,-49.444895,534.332750,488.001591,0.001044,0.027466,-49.445939,534.305284,-0.461045,-0.410634,-0.871679,0.050000,-0.005763,-0.005133,0.039104,0.041652,19,0.083496,0
0.340000,-48.351783,558.509250,477.213005,0.001044,0.000000,-48.352827,558.509250,-0.454379,-0.382698,-0.837077,0.050000,-0.005680,-0.004784,0.039537,0.040584,19,0.083496,0
0.342000,-47.210858,582.133750,465.952524,0.001099,0.027466,-47.211957,582.106284,-0.447182,-0.354413,-0.801595,0.050000,-0.005590,-0.004430,0.039980,0.038448,20,0.087891,0
0.344000,-46.023248,605.182500,454.231283,0.001099,0.000000,-46.024347,605.182500,-0.439434,-0.325748,-0.765182,0.050000,-0.005493,-0.004072,0.040435,0.038448,20,0.087891,1
0.346000,-44.790128,627.633000,442.060872,0.001154,0.027466,-44.791282,627.605534,-0.431118,-0.296791,-0.727909,0.050000,-0.005389,-0.003710,0.040901,0.039516,21,0.092285,1
0.348000,-43.512716,649.462750,429.453327,0.001154,0.000000,-43.513870,649.462750,-0.422218,-0.267510,-0.689728,0.050000,-0.005278,-0.003344,0.041378,0.043788,21,0.092285,0
0.350000,-42.192277,670.650000,416.421115,0.001208,0.027466,-42.193485,670.622534,-0.412720,-0.237995,-0.650715,0.050000,-0.005159,-0.002975,0.041866,0.040584,22,0.096680,0
0.352000,-40.830116,691.174250,402.977123,0.001208,0.000000,-40.831324,691.174250,-0.402613,-0.208215,-0.610827,0.050000,-0.005033,-0.002603,0.042365,0.039516,22,0.096680,0
0.354000,-39.427580,711.015250,389.134644,0.001263,0.027466,-39.428843,710.987784,-0.391885,-0.178258,-0.570144,0.050000,-0.004899,-0.002228,0.042873,0.042720,23,0.101074,0
0.356000,-37.986055,730.153000,374.907367,0.001263,0.000000,-37.987318,730.153000,-0.380531,-0.148096,-0.528627,0.050000,-0.004757,-0.001851,0.043392,0.040584,23,0.101074,1
0.358000,-36.506968,748.568500,360.309360,0.001318,0.027466,-36.508286,748.541034,-0.368546,-0.117817,-0.486362,0.050000,-0.004607,-0.001473,0.043920,0.042720,24,0.105469,1
0.360000,-34.991781,766.244000,345.355060,0.001373,0.027466,-34.993154,766.216534,-0.355927,-0.087407,-0.443334,0.050000,-0.004449,-0.001093,0.044458,0.043788,25,0.109863,1
0.362000,-33.441992,783.162000,330.059253,0.001428,0.027466,-33.443420,783.134534,-0.342677,-0.056910,-0.399586,0.050000,-0.004283,-0.000711,0.045005,0.051264,26,0.114258,1
0.364000,-31.859133,799.305250,314.437066,0.001538,0.054932,-31.860671,799.250318,-0.328798,-0.026372,-0.355171,0.050000,-0.004110,-0.000330,0.045560,0.045924,28,0.123047,1
0.366000,-30.244771,814.658000,298.503945,0.001593,0.027466,-30.246364,814.630534,-0.314300,0.004221,-0.310079,0.050000,-0.003929,0.000053,0.046124,0.042720,29,0.127441,1
0.368000,-28.600501,829.205500,282.275647,0.001648,0.027466,-28.602149,829.178034,-0.299192,0.034795,-0.264397,0.050000,-0.003740,0.000435,0.046695,0.046992,30,0.131836,1
0.370000,-26.927949,842.933000,265.768219,0.001703,0.027466,-26.929652,842.905534,-0.283490,0.065335,-0.218154,0.050000,-0.003544,0.000817,0.047273,0.040584,31,0.136230,1
0.372000,-25.228769,855.827000,248.997985,0.001758,0.027466,-25.230527,855.799534,-0.267210,0.095811,-0.171399,0.050000,-0.003340,0.001198,0.047858,0.046992,32,0.140625,2
0.374000,-23.504641,867.874500,231.981527,0.001923,0.082397,-23.506564,867.792103,-0.250373,0.126161,-0.124212,0.050000,-0.003130,0.001577,0.048447,0.049128,35,0.153809,3
0.376000,-21.757271,879.063750,214.735673,0.002142,0.109863,-21.759413,878.953887,-0.233005,0.156400,-0.076604,0.050000,-0.002913,0.001955,0.049042,0.045924,39,0.171387,4
0.378000,-19.988386,889.384000,197.277477,0.002472,0.164795,-19.990858,889.219205,-0.215131,0.186469,-0.028662,0.050000,-0.002689,0.002331,0.049642,0.049128,45,0.197754,7
0.380000,-18.199735,898.824500,179.624202,0.002856,0.192261,-18.202591,898.632239,-0.196783,0.216367,0.019584,0.050000,-0.002460,0.002705,0.050245,0.051264,52,0.228516,6
0.382000,-16.393088,907.376250,161.793304,0.003296,0.219727,-16.396384,907.156523,-0.177994,0.246049,0.068055,0.050000,-0.002225,0.003076,0.050851,0.051264,60,0.263672,9
0.384000,-14.570230,915.031000,143.802416,0.003845,0.274658,-14.574075,914.756342,-0.158802,0.275473,0.116671,0.050000,-0.001985,0.003443,0.051458,0.054468,70,0.307617,8
0.386000,-12.732964,921.780750,125.669328,0.004504,0.329590,-12.737468,921.451160,-0.139244,0.304622,0.165378,0.050000,-0.001741,0.003808,0.052067,0.052332,82,0.360352,12
0.388000,-10.883107,927.618750,107.411971,0.005109,0.302124,-10.888216,927.316626,-0.119362,0.333514,0.214152,0.050000,-0.001492,0.004169,0.052677,0.051264,93,0.408691,10
0.390000,-9.022489,932.539750,89.048399,0.005768,0.329590,-9.028257,932.210160,-0.099200,0.362046,0.262846,0.050000,-0.001240,0.004526,0.053286,0.052332,105,0.461426,13
0.392000,-7.152948,936.538750,70.596771,0.006537,0.384521,-7.159485,936.154229,-0.078804,0.390204,0.311400,0.050000,-0.000985,0.004878,0.053893,0.049128,119,0.522949,12
0.394000,-5.276334,939.611250,52.075334,0.007416,0.439453,-5.283750,939.171797,-0.058219,0.417974,0.359755,0.050000,-0.000728,0.005225,0.054497,0.054468,135,0.593262,11
0.396000,-3.394503,941.754750,33.502401,0.008075,0.329590,-3.402578,941.425160,-0.037496,0.445420,0.407924,0.050000,-0.000469,0.005568,0.055099,0.052332,147,0.645996,9
0.398000,-1.509315,942.967250,14.896339,0.008624,0.274658,-1.517939,942.692592,-0.016682,0.472398,0.455716,0.050000,-0.000209,0.005905,0.055696,0.053400,157,0.689941,8
0.400000,0.377366,943.247000,-3.724453,0.009064,0.219727,0.368302,943.027273,0.004172,0.498910,0.503082,0.050000,0.000052,0.006236,0.056289,0.055536,165,0.725098,5
0.402000,2.263673,942.594000,-22.341562,0.009338,0.137329,2.254335,942.456671,0.025015,0.524946,0.549961,0.050000,0.000313,0.006562,0.056875,0.053400,170,0.747070,3
0.404000,4.147742,941.009250,-40.936579,0.009393,0.027466,4.138349,940.981784,0.045799,0.550479,0.596278,0.050000,0.000572,0.006881,0.057453,0.051264,171,0.751465,1
0.406000,6.027710,938.493750,-59.491115,0.009448,0.027466,6.018262,938.466284,0.066472,0.575411,0.641883,0.050000,0.000831,0.007193,0.058024,0.054468,172,0.755859,1
0.408000,7.901717,935.050000,-77.986823,0.009503,0.027466,7.892214,935.022534,0.086987,0.599773,0.686760,0.050000,0.001087,0.007497,0.058585,0.053400,173,0.760254,1
0.410000,9.767910,930.681750,-96.405414,0.009558,0.027466,9.758352,930.654284,0.107296,0.623542,0.730837,0.050000,0.001341,0.007794,0.059135,0.055536,174,0.764648,1
0.412000,11.624444,925.393250,-114.728673,0.009613,0.027466,11.614831,925.365784,0.127351,0.646694,0.774045,0.050000,0.001592,0.008084,0.059676,0.058740,175,0.769043,1
0.414000,13.469483,919.189750,-132.938482,0.009668,0.027466,13.459815,919.162284,0.147108,0.669207,0.816315,0.050000,0.001839,0.008365,0.060204,0.063012,176,0.773438,1
0.416000,15.301203,912.077500,-151.016834,0.009668,0.000000,15.291535,912.077500,0.166525,0.691073,0.857598,0.050000,0.002082,0.008638,0.060720,0.059808,176,0.773438,1
0.418000,17.117793,904.063000,-168.945853,0.009723,0.027466,17.108070,904.035534,0.185560,0.712226,0.897786,0.050000,0.002320,0.008903,0.061222,0.061944,177,0.777832,0
0.420000,18.917455,895.154250,-186.707808,0.009723,0.000000,18.907732,895.154250,0.204177,0.732703,0.936880,0.050000,0.002552,0.009159,0.061711,0.059808,177,0.777832,0
0.422000,20.698410,885.360750,-204.285136,0.009723,0.000000,20.688687,885.360750,0.222339,0.752442,0.974781,0.050000,0.002779,0.009406,0.062185,0.058740,177,0.777832,0
0.424000,22.458898,874.691750,-221.660456,0.009778,0.027466,22.449120,874.664284,0.240014,0.771422,1.011436,0.050000,0.003000,0.009643,0.062643,0.059808,178,0.782227,0
0.426000,24.197177,863.157750,-238.816585,0.009778,0.000000,24.187399,863.157750,0.257173,0.789668,1.046841,0.050000,0.003215,0.009871,0.063086,0.061944,178,0.782227,0
0.428000,25.911529,850.770250,-255.736559,0.009778,0.000000,25.901751,850.770250,0.273790,0.807119,1.080909,0.050000,0.003422,0.010089,0.063511,0.064080,178,0.782227,0
0.430000,27.600258,837.541250,-272.403647,0.009833,0.027466,27.590425,837.513784,0.289841,0.823756,1.113597,0.050000,0.003623,0.010297,0.063920,0.059808,179,0.786621,0
0.432000,29.261694,823.484250,-288.801367,0.009833,0.000000,29.251861,823.484250,0.305308,0.839608,1.144916,0.050000,0.003816,0.010495,0.064311,0.066216,179,0.786621,0
0.434000,30.894195,808.613000,-304.913503,0.009833,0.000000,30.884362,808.613000,0.320173,0.854616,1.174789,0.050000,0.004002,0.010683,0.064685,0.063012,179,0.786621,0
0.436000,32.496146,792.941750,-320.724125,0.009833,0.000000,32.486313,792.941750,0.334424,0.868778,1.203202,0.050000,0.004180,0.010860,0.065040,0.066216,179,0.786621,0
0.438000,34.065962,776.486750,-336.217596,0.009833,0.000000,34.056129,776.486750,0.348052,0.882081,1.230133,0.050000,0.004351,0.011026,0.065377,0.068352,179,0.786621,0
0.440000,35.602093,759.264000,-351.378597,0.009888,0.027466,35.592205,759.236534,0.361051,0.894496,1.255547,0.050000,0.004513,0.011181,0.065694,0.067284,180,0.791016,0
0.442000,37.103018,741.290000,-366.192135,0.009888,0.000000,37.093130,741.290000,0.373416,0.906056,1.279472,0.050000,0.004668,0.011326,0.065993,0.067284,180,0.791016,0
0.444000,38.567253,722.583250,-380.643561,0.009888,0.000000,38.557365,722.583250,0.385148,0.916706,1.301855,0.050000,0.004814,0.011459,0.066273,0.068352,180,0.791016,0
0.446000,39.993351,703.162250,-394.718586,0.009888,0.000000,39.983463,703.162250,0.396251,0.926449,1.322700,0.050000,0.004953,0.011581,0.066534,0.066216,180,0.791016,0
0.448000,41.379902,683.045750,-408.403291,0.009888,0.000000,41.370014,683.045750,0.406729,0.935276,1.342006,0.050000,0.005084,0.011691,0.066775,0.063012,180,0.791016,0
0.450000,42.725534,662.253500,-421.684145,0.009888,0.000000,42.715646,662.253500,0.416592,0.943178,1.359770,0.050000,0.005207,0.011790,0.066997,0.064080,180,0.791016,0
0.452000,44.028916,640.806500,-434.548013,0.009888,0.000000,44.019028,640.806500,0.425849,0.950147,1.375996,0.050000,0.005323,0.011877,0.067200,0.063012,180,0.791016,0
0.454000,45.288760,618.726000,-446.982176,0.009888,0.000000,45.278872,618.726000,0.434513,0.956176,1.390690,0.050000,0.005431,0.011952,0.067384,0.067284,180,0.791016,0
0.456000,46.503820,596.033500,-458.974338,0.009888,0.000000,46.493932,596.033500,0.442600,0.961260,1.403860,0.050000,0.005533,0.012016,0.067548,0.067284,180,0.791016,0
0.458000,47.672894,572.751750,-470.512641,0.009888,0.000000,47.663006,572.751750,0.450126,0.965393,1.415519,0.050000,0.005627,0.012067,0.067694,0.068352,180,0.791016,0
0.460000,48.794827,548.903750,-481.585675,0.009943,0.027466,48.784884,548.876284,0.457108,0.968556,1.425665,0.050000,0.005714,0.012107,0.067821,0.063012,181,0.795410,0
0.462000,49.868509,524.512750,-492.182489,0.009943,0.000000,49.858566,524.512750,0.463566,0.970791,1.434357,0.050000,0.005795,0.012135,0.067929,0.068352,181,0.795410,0
0.464000,50.892878,499.603000,-502.292607,0.009943,0.000000,50.882935,499.603000,0.469520,0.972051,1.441572,0.050000,0.005869,0.012151,0.068020,0.070488,181,0.795410,0
0.466000,51.866921,474.199250,-511.906029,0.009943,0.000000,51.856978,474.199250,0.474991,0.972350,1.447341,0.050000,0.005937,0.012154,0.068092,0.071556,181,0.795410,0
0.468000,52.789675,448.326750,-521.013250,0.009943,0.000000,52.779732,448.326750,0.480000,0.971687,1.451688,0.050000,0.006000,0.012146,0.068146,0.067284,181,0.795410,0
0.470000,53.660228,422.011000,-529.605264,0.009943,0.000000,53.650285,422.011000,0.484569,0.970064,1.454633,0.050000,0.006057,0.012126,0.068183,0.068352,181,0.795410,0
0.472000,54.477719,395.277750,-537.673575,0.009943,0.000000,54.467776,395.277750,0.488719,0.967481,1.456199,0.050000,0.006109,0.012094,0.068202,0.064080,181,0.795410,0
0.474000,55.241339,368.153750,-545.210204,0.009943,0.000000,55.231396,368.153750,0.492471,0.963941,1.456412,0.050000,0.006156,0.012049,0.068205,0.067284,181,0.795410,0
0.476000,55.950334,340.665500,-552.207699,0.009943,0.000000,55.940391,340.665500,0.495847,0.959447,1.455294,0.050000,0.006198,0.011993,0.068191,0.066216,181,0.795410,0
0.478000,56.604001,312.840500,-558.659140,0.009943,0.000000,56.594058,312.840500,0.498866,0.954005,1.452871,0.050000,0.006236,0.011925,0.068161,0.070488,181,0.795410,0
0.480000,57.201696,284.706250,-564.558147,0.009943,0.000000,57.191753,284.706250,0.501548,0.947619,1.449167,0.050000,0.006269,0.011845,0.068115,0.070488,181,0.795410,0
0.482000,57.742826,256.290250,-569.898888,0.009943,0.000000,57.732883,256.290250,0.503911,0.940296,1.444207,0.050000,0.006299,0.011754,0.068053,0.071556,181,0.795410,0
0.484000,58.226857,227.620750,-574.676082,0.009943,0.000000,58.216914,227.620750,0.505971,0.932043,1.438014,0.050000,0.006325,0.011651,0.067975,0.066216,181,0.795410,0
0.486000,58.653309,198.726500,-578.885003,0.009943,0.000000,58.643366,198.726500,0.507745,0.922869,1.430613,0.050000,0.006347,0.011536,0.067883,0.067284,181,0.795410,0
0.488000,59.021763,169.635750,-582.521491,0.009943,0.000000,59.011820,169.635750,0.509245,0.912782,1.422027,0.050000,0.006366,0.011410,0.067775,0.066216,181,0.795410,0
0.490000,59.331852,140.376750,-585.581948,0.009943,0.000000,59.321909,140.376750,0.510486,0.901791,1.412277,0.050000,0.006381,0.011272,0.067653,0.068352,181,0.795410,0
0.492000,59.583270,110.979500,-588.063350,0.009943,0.000000,59.573327,110.979500,0.511476,0.889909,1.401385,0.050000,0.006393,0.011124,0.067517,0.067284,181,0.795410,0
0.494000,59.775770,81.472250,-589.963242,0.009943,0.000000,59.765827,81.472250,0.512225,0.877147,1.389372,0.050000,0.006403,0.010964,0.067367,0.064080,181,0.795410,0
0.496000,59.909159,51.884250,-591.279745,0.009943,0.000000,59.899216,51.884250,0.512739,0.863517,1.376257,0.050000,0.006409,0.010794,0.067203,0.067284,181,0.795410,0
0.498000,59.983307,22.245500,-592.011558,0.009943,0.000000,59.973364,22.245500,0.513023,0.849034,1.362057,0.050000,0.006413,0.010613,0.067026,0.071556,181,0.795410,0
0.500000,59.998141,-7.415500,-592.157957,0.009943,0.000000,59.988198,-7.415500,0.513080,0.833711,1.346791,-0.050000,0.006414,0.010421,-0.033165,0.067284,181,0.795410,0
0.502000,59.953645,-37.069500,-591.718797,0.009943,0.000000,59.943702,-37.069500,0.512910,0.817562,1.330472,-0.050000,0.006411,0.010220,-0.033369,-0.034176,181,0.795410,-14
0.504000,59.849863,-66.686750,-590.694512,0.008734,-0.604248,59.841129,-66.082502,0.512511,0.800939,1.313450,-0.050000,0.006406,0.010012,-0.033582,-0.034176,159,0.698730,-20
0.506000,59.686898,-96.237750,-589.086116,0.006976,-0.878906,59.679922,-95.358844,0.511880,0.783359,1.295239,-0.050000,0.006399,0.009792,-0.033810,-0.030972,127,0.558105,-18
0.508000,59.464912,-125.693750,-586.895198,0.005768,-0.604248,59.459144,-125.089502,0.511012,0.764710,1.275721,-0.050000,0.006388,0.009559,-0.034053,-0.034176,105,0.461426,-12
0.510000,59.184123,-155.025500,-584.123926,0.004944,-0.411987,59.179179,-154.613513,0.509897,0.745342,1.255239,-0.050000,0.006374,0.009317,-0.034310,-0.035244,90,0.395508,-7
0.512000,58.844810,-184.203750,-580.775039,0.004449,-0.247192,58.840361,-183.956558,0.508528,0.725247,1.233775,-0.050000,0.006357,0.009066,-0.034578,-0.036312,81,0.355957,-4
0.514000,58.447308,-213.200000,-576.851850,0.004285,-0.082397,58.443023,-213.117603,0.506893,0.704430,1.211323,-0.050000,0.006336,0.008805,-0.034858,-0.035244,78,0.342773,-1
0.516000,57.992010,-241.985500,-572.358237,0.004230,-0.027466,57.987780,-241.958034,0.504978,0.682973,1.187951,-0.050000,0.006312,0.008537,-0.035151,-0.035244,77,0.338379,-1
0.518000,57.479366,-270.531750,-567.298644,0.004230,0.000000,57.475136,-270.531750,0.502768,0.660854,1.163622,-0.050000,0.006285,0.008261,-0.035455,-0.036312,77,0.338379,0
0.520000,56.909883,-298.810250,-561.678075,0.004230,0.000000,56.905653,-298.810250,0.500248,0.638096,1.138344,-0.050000,0.006253,0.007976,-0.035771,-0.034176,77,0.338379,0
0.522000,56.284125,-326.793250,-555.502087,0.004230,0.000000,56.279895,-326.793250,0.497400,0.614707,1.112107,-0.050000,0.006218,0.007684,-0.036099,-0.033108,77,0.338379,0
0.524000,55.602710,-354.453500,-548.776788,0.004230,0.000000,55.598480,-354.453500,0.494205,0.590710,1.084915,-0.050000,0.006178,0.007384,-0.036439,-0.035244,77,0.338379,0
0.526000,54.866311,-381.763000,-541.508828,0.004230,0.000000,54.862081,-381.763000,0.490644,0.566129,1.056772,-0.050000,0.006133,0.007077,-0.036790,-0.036312,77,0.338379,0
0.528000,54.075658,-408.694750,-533.705393,0.004230,0.000000,54.071428,-408.694750,0.486695,0.540987,1.027682,-0.050000,0.006084,0.006762,-0.037154,-0.035244,77,0.338379,0
0.530000,53.231532,-435.222750,-525.374201,0.004230,0.000000,53.227302,-435.222750,0.482338,0.515311,0.997650,-0.050000,0.006029,0.006441,-0.037529,-0.039516,77,0.338379,0
0.532000,52.334767,-461.320250,-516.523489,0.004230,0.000000,52.330537,-461.320250,0.477552,0.489125,0.966677,-0.050000,0.005969,0.006114,-0.037917,-0.035244,77,0.338379,0
0.534000,51.386251,-486.961250,-507.162010,0.004230,0.000000,51.382021,-486.961250,0.472315,0.462456,0.934771,-0.050000,0.005904,0.005781,-0.038315,-0.038448,77,0.338379,0
0.536000,50.386922,-512.121000,-497.299021,0.004230,0.000000,50.382692,-512.121000,0.466605,0.435329,0.901934,-0.050000,0.005833,0.005442,-0.038726,-0.037380,77,0.338379,0
0.538000,49.337767,-536.774500,-486.944275,0.004230,0.000000,49.333537,-536.774500,0.460401,0.407772,0.868173,-0.050000,0.005755,0.005097,-0.039148,-0.037380,77,0.338379,0
0.540000,48.239824,-560.897000,-476.108012,0.004230,0.000000,48.235594,-560.897000,0.453684,0.379811,0.833495,-0.050000,0.005671,0.004748,-0.039581,-0.041652,77,0.338379,0
0.542000,47.094179,-584.465000,-464.800946,0.004230,0.000000,47.089949,-584.465000,0.446432,0.351475,0.797907,-0.050000,0.005580,0.004393,-0.040026,-0.041652,77,0.338379,0
0.544000,45.901964,-607.455000,-453.034259,0.004175,-0.027466,45.897789,-607.427534,0.438628,0.322806,0.761434,-0.050000,0.005483,0.004035,-0.040482,-0.040584,76,0.333984,0
0.546000,44.664359,-629.844250,-440.819586,0.004175,0.000000,44.660184,-629.844250,0.430254,0.293788,0.724042,-0.050000,0.005378,0.003672,-0.040949,-0.039516,76,0.333984,0
0.548000,43.382587,-651.610500,-428.169007,0.004175,0.000000,43.378412,-651.610500,0.421295,0.264494,0.685790,-0.050000,0.005266,0.003306,-0.041428,-0.041652,76,0.333984,0
0.550000,42.057917,-672.732500,-415.095030,0.004120,-0.027466,42.053797,-672.705034,0.411737,0.234954,0.646691,-0.050000,0.005147,0.002937,-0.041916,-0.042720,75,0.329590,0
0.552000,40.691657,-693.189500,-401.610584,0.004120,0.000000,40.687537,-693.189500,0.401568,0.205152,0.606720,-0.050000,0.005020,0.002564,-0.042416,-0.040584,75,0.329590,0
0.554000,39.285159,-712.961000,-387.729003,0.004065,-0.027466,39.281094,-712.933534,0.390778,0.175176,0.565955,-0.050000,0.004885,0.002190,-0.042926,-0.042720,74,0.325195,0
0.556000,37.839813,-732.027250,-373.464013,0.004065,0.000000,37.835748,-732.027250,0.379361,0.144998,0.524359,-0.050000,0.004742,0.001812,-0.043446,-0.043788,74,0.325195,-1
0.558000,36.357050,-750.369750,-358.829722,0.004010,-0.027466,36.353040,-750.342284,0.367312,0.114706,0.482018,-0.050000,0.004591,0.001434,-0.043975,-0.044856,73,0.320801,-1
0.560000,34.838334,-767.970500,-343.840600,0.003955,-0.027466,34.834379,-767.943034,0.354630,0.084286,0.438916,-0.050000,0.004433,0.001054,-0.044514,-0.045924,72,0.316406,-1
0.562000,33.285168,-784.811250,-328.511469,0.003955,0.000000,33.281213,-784.811250,0.341317,0.053767,0.395084,-0.050000,0.004266,0.000672,-0.045061,-0.045924,72,0.316406,0
0.564000,31.699089,-800.876250,-312.857488,0.003955,0.000000,31.695134,-800.876250,0.327376,0.023210,0.350586,-0.050000,0.004092,0.000290,-0.045618,-0.042720,72,0.316406,0
0.566000,30.081663,-816.149500,-296.894136,0.003900,-0.027466,30.077763,-816.122034,0.312816,-0.007356,0.305461,-0.050000,0.003910,-0.000092,-0.046182,-0.048060,71,0.312012,0
0.568000,28.434491,-830.615500,-280.637198,0.003900,0.000000,28.430591,-830.615500,0.297649,-0.037943,0.259705,-0.050000,0.003721,-0.000474,-0.046754,-0.042720,71,0.312012,0
0.570000,26.759201,-844.260000,-264.102750,0.003845,-0.027466,26.755356,-844.232534,0.281888,-0.068464,0.213424,-0.050000,0.003524,-0.000856,-0.047332,-0.046992,70,0.307617,0
0.572000,25.057451,-857.069750,-247.307143,0.003845,0.000000,25.053606,-857.069750,0.265551,-0.098946,0.166605,-0.050000,0.003319,-0.001237,-0.047917,-0.046992,70,0.307617,-1
0.574000,23.330922,-869.032250,-230.266985,0.003790,-0.027466,23.327132,-869.004784,0.248660,-0.129302,0.119358,-0.050000,0.003108,-0.001616,-0.048508,-0.049128,69,0.303223,-1
