time_s,qd_rad,tau_Nm
3.1350000000000002,0.10502864335435305,0.31686622595034264
3.14,0.1085580733657308,0.327471877862136
3.145,0.11208750337710816,0.3380731574615136
3.15,0.11561693338848553,0.3486703340676698
3.1550000000000002,0.11914636339986288,0.3592639751942952
3.16,0.12267579341124024,0.36985429446128787
3.165,0.126205223422618,0.380440164485999
3.17,0.12973465343399537,0.39102120416675373
3.1750000000000003,0.13326408344537272,0.4015971096917311
3.18,0.13680964918087757,0.41221596849522746
3.185,0.14039824351405572,0.42295804271592546
3.19,0.14398683784723426,0.43369435417353036
3.1950000000000003,0.1475754321804124,0.4444249015072681
3.2,0.15116402651359057,0.4551497606591091
3.205,0.15475262084676872,0.4658691420335927
3.21,0.15834121517994684,0.4765832252815499
3.215,0.1619298095131254,0.4872912701719234
3.22,0.16551840384630354,0.49799299972759037
3.225,0.1691069981794817,0.5086881789681479
3.23,0.1727014307990749,0.5193939984141528
3.235,0.17632213570753585,0.5301710775609397
3.24,0.1799428406159972,0.5409410292640224
3.245,0.18356354552445814,0.551703782825608
3.25,0.18718425043291909,0.5624593095567749
3.255,0.19080495534138003,0.5732076354191787
3.2600000000000002,0.19442566024984098,0.5839488354879172
3.265,0.19804636515830235,0.5946824300042447
3.27,0.2016670700667633,0.6054082150594503
3.275,0.20528777497522424,0.6161260053854898
3.2800000000000002,0.20890977095514934,0.6268394517270264
3.285,0.21254467764971596,0.6375827269019043
3.29,0.216179584344283,0.6483174971078284
3.295,0.21981449103884962,0.6590436500025261
3.3000000000000003,0.22344939773341627,0.6697610918953685
3.305,0.22708430442798289,0.6804697477492367
3.31,0.2307192111225495,0.691169434133702
3.315,0.23435411781711654,0.7018599463625826
3.3200000000000003,0.2379890245116832,0.7125411922503424
3.325,0.2416239312062498,0.7232130657153594
3.33,0.24525883790081643,0.7338754467817868
3.335,0.24888300533606134,0.744496742752964
3.34,0.25250717277130663,0.7551083231529883
3.345,0.25613134020655154,0.7657100275766252
3.35,0.25975550764179645,0.776301681730299
3.355,0.2633796750770413,0.7868830974339172
3.36,0.2670038425122862,0.797453454838709
3.365,0.2706280099475315,0.8080130291310037
3.37,0.2742521773827764,0.8185620069693393
3.375,0.2778763448180213,0.8291004845433356
3.38,0.2815005122532662,0.8396284675755085
3.3850000000000002,0.28506157746664246,0.8499628458043249
3.39,0.2886163324578314,0.8602685738010232
3.395,0.29217108744902043,0.8705637153598214
3.4,0.2957258424402094,0.8808479221159943
3.4050000000000002,0.29928059743139834,0.8911207552355064
3.41,0.30283535242258774,0.901381274379463
3.415,0.3063901074137767,0.9116300858864282
3.42,0.30994486240496566,0.9218673686419444
3.4250000000000003,0.3134996173961546,0.9320931729148803
3.43,0.31705437238734363,0.942307482137466
3.435,0.3205671428654354,0.9523897817016391
3.44,0.3240705834517273,0.9624339053578912
3.4450000000000003,0.3275740240380192,0.9724664352159026
3.45,0.33107746462431115,0.9824870928626217
3.455,0.3345809052106031,0.9924955330476637
3.46,0.3380843457968954,1.0024901214426543
3.465,0.3415877863831873,1.012471366596019
3.47,0.34509122696947925,1.0224400826962587
