t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_model_deg,qdd_model_deg_s2,q_link_deg,qd_link_deg_s,pos_error_deg,vel_error_deg_s,tau_inertia_joint_Nm,tau_gravity_joint_Nm,tau_joint_ff_Nm,tau_pd_joint_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
2.964,29.754557,-819.1075,-293.665724,29.754557,-293.665724,30.186035,1.95,-0.431478,-821.0575,-9.548762,0.411393,-9.137368,5.845023,-3.292345,0,0.041154,0.051264,27476,26
2.966,28.10163,-833.4105,-277.35199,28.10163,-277.35199,30.217896,1.275,-2.116266,-834.6855,-9.018309,0.390464,-8.627845,6.381241,-2.246604,0,0.028083,0.041652,27505,17
2.968,26.420915,-846.88925,-260.763994,26.420915,-260.763994,30.232178,0.3,-3.811263,-847.18925,-8.478937,0.368849,-8.110088,6.912283,-1.197805,0,0.014973,0.03204,27518,4
2.97,24.714073,-859.53075,-243.91814,24.714073,-243.91814,30.231079,-0.3,-5.517006,-859.23075,-7.931182,0.346574,-7.584608,7.442911,-0.141697,0,0.001771,0.01602,27517,-4
2.972,22.982792,-871.322,-226.831086,22.982792,-226.831086,30.227783,-0.15,-7.244991,-871.172,-7.375583,0.323665,-7.051918,7.978662,0.926744,0,-0.011584,-0.002136,27514,-2
2.974,21.228785,-882.2515,-209.519729,21.228785,-209.519729,30.224487,-0.225,-8.995702,-882.0265,-6.812692,0.300155,-6.512536,8.512776,2.00024,0,-0.025003,-0.01068,27511,-3
2.976,19.453786,-892.30875,-192.001187,19.453786,-192.001187,30.217896,-0.45,-10.76411,-891.85875,-6.243063,0.276077,-5.966986,9.044386,3.0774,0,-0.038468,-0.023496,27505,-6
2.978,17.65955,-901.48375,-174.292784,17.65955,-174.292784,30.209106,-0.9,-12.549556,-900.58375,-5.667261,0.251469,-5.415792,9.572727,4.156935,0,-0.051962,-0.03738,27497,-12
2.98,15.847851,-909.76725,-156.41203,15.847851,-156.41203,30.19043,-1.35,-14.342579,-908.41725,-5.085855,0.226371,-4.859483,10.096827,5.237344,0,-0.065467,-0.052332,27480,-18
2.982,14.020481,-917.15125,-138.376607,14.020481,-138.376607,30.165161,-2.1,-16.14468,-915.05125,-4.499419,0.200827,-4.298592,10.61493,6.316338,0,-0.078954,-0.06408,27457,-28
2.984,12.179246,-923.62825,-120.20435,12.179246,-120.20435,30.126709,-2.775,-17.947463,-920.85325,-3.908535,0.174883,-3.733652,11.127403,7.393752,0,-0.092422,-0.0801,27422,-37
2.986,10.325968,-929.19175,-101.913228,10.325968,-101.913228,30.072876,-3.525,-19.746908,-925.66675,-3.313785,0.148587,-3.165198,11.632101,8.466903,0,-0.105836,-0.09078,27373,-47
2.988,8.462479,-933.8365,-83.521328,8.462479,-83.521328,30.003662,-4.35,-21.541183,-929.4865,-2.715759,0.121989,-2.59377,12.128508,9.534739,0,-0.119184,-0.105732,27310,-58
2.99,6.590622,-937.55775,-65.046838,6.590622,-65.046838,29.91687,-4.5,-23.326248,-933.05775,-2.115047,0.095142,-2.019905,12.620769,10.600864,0,-0.132511,-0.123888,27231,-60
2.992,4.712248,-940.352,-46.508026,4.712248,-46.508026,29.807007,-5.475,-25.094759,-934.877,-1.512243,0.068099,-1.444144,13.096465,11.652321,0,-0.145654,-0.132432,27131,-73
2.994,2.829214,-942.2165,-27.923224,2.829214,-27.923224,29.68396,-6.9,-26.854746,-935.3165,-0.907945,0.040916,-0.867029,13.560297,12.693268,0,-0.158666,-0.146316,27019,-92
2.996,0.943382,-943.149,-9.31081,0.943382,-9.31081,29.567505,-7.575,-28.624123,-935.574,-0.302748,0.013648,-0.2891,14.025317,13.736217,0,-0.171703,-0.159132,26913,-101
2.998,-0.943382,-943.149,9.31081,-0.943382,9.31081,29.341187,-9.75,-30.284569,-933.399,0.302748,-0.013648,0.2891,14.444836,14.733936,0,-0.184174,-0.169812,26707,-130
3,-2.829214,-942.2165,27.923224,-2.829214,27.923224,29.117065,-10.05,-31.946279,-932.1665,0.907945,-0.040916,0.867029,14.871266,15.738295,0,-0.196729,-0.178356,26503,-134
3.002,-4.712248,-940.352,46.508026,-4.712248,46.508026,28.903931,-12.675,-33.616179,-927.677,1.512243,-0.068099,1.444144,15.277102,16.721247,0,-0.209016,-0.196512,26309,-169
3.004,-6.590622,-937.55775,65.046838,-6.590622,65.046838,28.67981,-11.85,-35.270432,-925.70775,2.115047,-0.095142,2.019905,15.696437,17.716342,0,-0.221454,-0.210396,26105,-158
3.006,-8.462479,-933.8365,83.521328,-8.462479,83.521328,28.401855,-13.125,-36.864334,-920.7115,2.715759,-0.121989,2.59377,16.078839,18.672609,0,-0.233408,-0.222144,25852,-175
3.008,-10.325968,-929.19175,101.913228,-10.325968,101.913228,28.128296,-16.8,-38.454264,-912.39175,3.313785,-0.148587,3.165198,16.436999,19.602197,0,-0.245027,-0.22962,25603,-224
3.01,-12.179246,-923.62825,120.20435,-12.179246,120.20435,27.805298,-20.1,-39.984544,-903.52825,3.908535,-0.174883,3.733652,16.775746,20.509398,0,-0.256367,-0.248844,25309,-268
3.012,-14.020481,-917.15125,138.376607,-14.020481,138.376607,27.449341,-18.3,-41.469822,-898.85125,4.499419,-0.200827,4.298592,17.131939,21.430531,0,-0.267882,-0.25632,24985,-244
3.014,-15.847851,-909.76725,156.41203,-15.847851,156.41203,27.023071,-19.8,-42.870922,-889.96725,5.085855,-0.226371,4.859483,17.436725,22.296208,0,-0.278703,-0.26166,24597,-264
3.016,-17.65955,-901.48375,174.292784,-17.65955,174.292784,26.620972,-23.025,-44.280522,-878.45875,5.667261,-0.251469,5.415792,17.725412,23.141204,0,-0.289265,-0.274476,24231,-307
3.018,-19.453786,-892.30875,192.001187,-19.453786,192.001187,26.143066,-26.7,-45.596852,-865.60875,6.243063,-0.276077,5.966986,17.980317,23.947303,0,-0.299341,-0.28836,23796,-356
3.02,-21.228785,-882.2515,209.519729,-21.228785,209.519729,25.643188,-25.125,-46.871973,-857.1265,6.812692,-0.300155,6.512536,18.254926,24.767462,0,-0.309593,-0.297972,23341,-335
3.022,-22.982792,-871.322,226.831086,-22.982792,226.831086,25.143311,-29.925,-48.126103,-841.397,7.375583,-0.323665,7.051918,18.473443,25.525361,0,-0.319067,-0.303312,22886,-399
3.024,-24.714073,-859.53075,243.91814,-24.714073,243.91814,24.620361,-29.925,-49.334434,-829.60575,7.931182,-0.346574,7.584608,18.707465,26.292073,0,-0.328651,-0.316128,22410,-399
3.026,-26.420915,-846.88925,260.763994,-26.420915,260.763994,24.104004,-30.45,-50.524919,-816.43925,8.478937,-0.368849,8.110088,18.927214,27.037302,0,-0.337966,-0.330012,21940,-406
3.028,-28.10163,-833.4105,277.35199,-28.10163,277.35199,23.458008,-34.65,-51.559638,-798.7605,9.018309,-0.390464,8.627845,19.074682,27.702527,0,-0.346282,-0.333216,21352,-462
3.03,-29.754557,-819.1075,293.665724,-29.754557,293.665724,22.847168,-35.625,-52.601725,-783.4825,9.548762,-0.411393,9.137368,19.240839,28.378208,0,-0.354728,-0.346032,20796,-475
3.032,-31.37806,-803.99475,309.689066,-31.37806,309.689066,22.040771,-37.425,-53.418831,-766.56975,10.069773,-0.431617,9.638156,19.336684,28.974839,0,-0.362185,-0.354576,20062,-499
3.034,-32.970536,-788.087,325.40617,-32.970536,325.40617,21.300293,-37.575,-54.270829,-750.512,10.580826,-0.451118,10.129708,19.447632,29.57734,0,-0.369717,-0.366324,19388,-501
3.036,-34.530408,-771.39975,340.801494,-34.530408,340.801494,20.511475,-41.025,-55.041883,-730.37475,11.081417,-0.469882,10.611535,19.508909,30.120444,0,-0.376506,-0.369528,18670,-547
3.038,-36.056135,-753.94975,355.859815,-36.056135,355.859815,19.766602,-43.05,-55.822737,-710.89975,11.57105,-0.487898,11.083151,19.577375,30.660526,0,-0.383257,-0.378072,17992,-574
3.04,-37.546207,-735.75425,370.566241,-37.546207,370.566241,18.850342,-44.475,-56.396549,-691.27925,12.04924,-0.50516,11.54408,19.590622,31.134702,0,-0.389184,-0.38448,17158,-593
3.042,-38.999152,-716.83125,384.906231,-38.999152,384.906231,18.079102,-46.425,-57.078254,-670.40625,12.515516,-0.521662,11.993853,19.62337,31.617224,0,-0.395215,-0.39516,16456,-619
3.044,-40.413532,-697.19925,398.865605,-40.413532,398.865605,17.112305,-47.175,-57.525837,-650.02425,12.969415,-0.537405,12.43201,19.598254,32.030264,0,-0.400378,-0.394092,15576,-629
3.046,-41.787949,-676.878,412.430557,-41.787949,412.430557,16.151001,-48.75,-57.93895,-628.128,13.41049,-0.552389,12.858101,19.553542,32.411643,0,-0.405146,-0.39516,14701,-650
3.048,-43.121044,-655.88725,425.587675,-43.121044,425.587675,15.17981,-51.6,-58.300854,-604.28725,13.838303,-0.566619,13.271685,19.481849,32.753533,0,-0.409419,-0.406908,13817,-688
3.05,-44.411498,-634.248,438.323949,-44.411498,438.323949,14.178955,-51.975,-58.590453,-582.273,14.252433,-0.580101,13.672332,19.403977,33.076309,0,-0.413454,-0.404772,12906,-693
3.052,-45.658036,-611.9815,450.626783,-45.658036,450.626783,13.112183,-53.625,-58.770219,-558.3565,14.652469,-0.592846,14.059623,19.284071,33.343694,0,-0.416796,-0.41118,11935,-715
3.054,-46.859424,-589.10975,462.484012,-46.859424,462.484012,12.064087,-54.3,-58.923511,-534.80975,15.038015,-0.604863,14.433152,19.159815,33.592968,0,-0.419912,-0.413316,10981,-724
3.056,-48.014475,-565.65575,473.883912,-48.014475,473.883912,10.99292,-55.275,-59.007395,-510.38075,15.408692,-0.616166,14.792526,19.01123,33.803755,0,-0.422547,-0.42186,10006,-737
3.058,-49.122047,-541.64225,484.815208,-49.122047,484.815208,10.031616,-57,-59.153663,-484.64225,15.764131,-0.62677,15.137361,18.869834,34.007195,0,-0.42509,-0.419724,9131,-760
3.06,-50.181044,-517.09325,495.267092,-50.181044,495.267092,9.12085,-57.3,-59.301894,-459.79325,16.103982,-0.636689,15.467293,18.735162,34.202455,0,-0.427531,-0.419724,8302,-764
3.062,-51.19042,-492.03275,505.229228,-51.19042,505.229228,7.824463,-58.575,-59.014883,-433.45775,16.427908,-0.645941,15.781967,18.476166,34.258133,0,-0.428227,-0.423996,7122,-781
3.064,-52.149175,-466.48575,514.691766,-52.149175,514.691766,6.479736,-59.475,-58.628911,-407.01075,16.73559,-0.654544,16.081046,18.190484,34.27153,0,-0.428394,-0.43254,5898,-793
3.066,-53.056363,-440.4775,523.645347,-53.056363,523.645347,5.474487,-60.6,-58.53085,-379.8775,17.026722,-0.662515,16.364207,17.975386,34.339593,0,-0.429245,-0.425064,4983,-808
3.068,-53.911085,-414.0335,532.081119,-53.911085,532.081119,4.268188,-60.975,-58.179273,-353.0585,17.301018,-0.669874,16.631144,17.696111,34.327256,0,-0.429091,-0.430404,3885,-813
3.07,-54.712497,-387.18025,539.990739,-54.712497,539.990739,3.102539,-61.5,-57.815036,-325.68025,17.558205,-0.676638,16.881567,17.409618,34.291185,0,-0.42864,-0.4272,2824,-820
3.072,-55.459806,-359.94425,547.366387,-55.459806,547.366387,1.824829,-61.2,-57.284635,-298.74425,17.79803,-0.682826,17.115204,17.082711,34.197915,0,-0.427474,-0.423996,1661,-816
3.074,-56.152274,-332.35225,554.200767,-56.152274,554.200767,0.714111,-62.325,-56.866385,-270.02725,18.020255,-0.688456,17.331799,16.772731,34.104529,0,-0.426307,-0.423996,650,-831
3.076,-56.789215,-304.43125,560.487123,-56.789215,560.487123,-0.499878,-62.1,-56.289337,-242.33125,18.22466,-0.693546,17.531114,16.428305,33.959419,0,-0.424493,-0.42186,-455,-828
3.078,-57.369999,-276.2095,566.219239,-57.369999,566.219239,-1.519409,-62.025,-55.85059,-214.1845,18.411044,-0.698113,17.712932,16.11694,33.829872,0,-0.422873,-0.428268,-1383,-827
3.08,-57.894053,-247.71475,571.391445,-57.894053,571.391445,-2.545532,-63.6,-55.348521,-184.11475,18.579223,-0.702172,17.877051,15.775572,33.652623,0,-0.420658,-0.420792,-2317,-848
3.082,-58.360858,-218.975,575.998627,-58.360858,575.998627,-3.650757,-62.325,-54.710101,-156.65,18.729029,-0.705738,18.023291,15.416694,33.439985,0,-0.418,-0.420792,-3323,-831
3.084,-58.769953,-190.01875,580.036229,-58.769953,580.036229,-4.780151,-63,-53.989802,-127.01875,18.860314,-0.708825,18.15149,15.021255,33.172745,0,-0.414659,-0.420792,-4351,-840
3.086,-59.120933,-160.87425,583.50026,-59.120933,583.50026,-5.980957,-61.8,-53.139976,-99.07425,18.97295,-0.711444,18.261506,14.603682,32.865188,0,-0.410815,-0.407976,-5444,-824
3.088,-59.41345,-131.57075,586.387293,-59.41345,586.387293,-7.102661,-62.775,-52.310789,-68.79575,19.066824,-0.713607,18.353217,14.175217,32.528434,0,-0.406605,-0.419724,-6465,-837
3.09,-59.647216,-102.1375,588.694473,-59.647216,588.694473,-8.290283,-61.8,-51.356933,-40.3375,19.141844,-0.715322,18.426522,13.726822,32.153344,0,-0.401917,-0.403704,-7546,-824
3.092,-59.822,-72.60325,590.419519,-59.822,590.419519,-9.371338,-61.2,-50.450662,-11.40325,19.197935,-0.716596,18.481338,13.287562,31.768901,0,-0.397111,-0.404772,-8530,-816
3.094,-59.937629,-42.99675,591.560726,-59.937629,591.560726,-10.488647,-60,-49.448982,17.00325,19.235042,-0.717436,18.517606,12.827008,31.344614,0,-0.391808,-0.397296,-9547,-800
3.096,-59.993987,-13.348,592.116964,-59.993987,592.116964,-11.546631,-59.775,-48.447356,46.427,19.253128,-0.717844,18.535285,12.359367,30.894651,0,-0.386183,-0.398364,-10510,-797
3.098,-59.991021,16.314,592.087684,-59.991021,592.087684,-12.521118,-58.125,-47.469903,74.439,19.252176,-0.717822,18.534354,11.907909,30.442263,0,-0.380528,-0.385548,-11397,-775
3.1,-59.928731,45.96,591.472915,-59.928731,591.472915,-13.552734,-57.6,-46.375997,103.56,19.232187,-0.717371,18.514815,11.418222,29.933038,0,-0.374163,-0.383412,-12336,-768
3.102,-59.807181,75.56,590.273264,-59.807181,590.273264,-14.612915,-56.85,-45.194266,132.41,19.193179,-0.716489,18.476691,10.907435,29.384126,0,-0.367302,-0.36846,-13301,-758
3.104,-59.626491,105.08575,588.489918,-59.626491,588.489918,-15.736816,-55.8,-43.889675,160.88575,19.135192,-0.71517,18.420022,10.367096,28.787118,0,-0.359839,-0.366324,-14324,-744
3.106,-59.386838,134.50775,586.12464,-59.386838,586.12464,-16.834351,-53.175,-42.552487,187.68275,19.058284,-0.713411,18.344873,9.829942,28.174815,0,-0.352185,-0.355644,-15323,-709
3.108,-59.08846,163.79625,583.17977,-59.08846,583.17977,-17.858276,-52.725,-41.230184,216.52125,18.962529,-0.711203,18.251326,9.282433,27.533759,0,-0.344172,-0.353508,-16255,-703
3.11,-58.731653,192.923,579.658219,-58.731653,579.658219,-18.77124,-49.95,-39.960413,242.873,18.848023,-0.708537,18.139486,8.766038,26.905524,0,-0.336319,-0.34176,-17086,-666
3.112,-58.316768,221.85925,575.563469,-58.316768,575.563469,-19.828125,-47.925,-38.488643,269.78425,18.714879,-0.705403,18.009476,8.192854,26.20233,0,-0.327529,-0.33642,-18048,-639
3.114,-57.844216,250.57575,570.89957,-57.844216,570.89957,-21.115723,-46.875,-36.728493,297.45075,18.563229,-0.701788,17.861441,7.538899,25.40034,0,-0.317504,-0.326808,-19220,-625
3.116,-57.314465,279.0445,565.671134,-57.314465,565.671134,-21.856201,-45.225,-35.458264,324.2695,18.393222,-0.697679,17.695543,7.019124,24.714667,0,-0.308933,-0.317196,-19894,-603
3.118,-56.728038,307.2375,559.88333,-56.728038,559.88333,-22.835083,-42.975,-33.892955,350.2125,18.205028,-0.693061,17.511967,6.42821,23.940177,0,-0.299252,-0.30972,-20785,-573
3.12,-56.085515,335.12675,553.541883,-56.085515,553.541883,-23.651367,-40.95,-32.434148,376.07675,17.998831,-0.687918,17.310913,5.865729,23.176642,0,-0.289708,-0.297972,-21528,-546
3.122,-55.387531,362.68425,546.653063,-55.387531,546.653063,-24.556641,-38.7,-30.83089,401.38425,17.774835,-0.682232,17.092603,5.269318,22.361921,0,-0.279524,-0.28836,-22352,-516
3.124,-54.634778,389.88325,539.223681,-54.634778,539.223681,-25.309204,-35.85,-29.325574,425.73325,17.533264,-0.675987,16.857276,4.705239,21.562515,0,-0.269531,-0.275544,-23037,-478
3.126,-53.827998,416.697,531.261085,-53.827998,531.261085,-25.963989,-35.625,-27.864009,452.322,17.274354,-0.669165,16.605189,4.136977,20.742166,0,-0.259277,-0.269136,-23633,-475
3.128,-52.96799,443.09825,522.773149,-52.96799,522.773149,-26.591309,-31.8,-26.376681,474.89825,16.998362,-0.661746,16.336616,3.589984,19.9266,0,-0.249082,-0.259524,-24204,-424
3.13,-52.055605,469.0615,513.768265,-52.055605,513.768265,-27.158203,-30.15,-24.897402,499.2115,16.705562,-0.653713,16.051849,3.032971,19.08482,0,-0.23856,-0.248844,-24720,-402
3.132,-51.091744,494.561,504.255338,-51.091744,504.255338,-27.629517,-30.15,-23.462227,524.711,16.396242,-0.645046,15.751196,2.479223,18.230419,0,-0.22788,-0.2403,-25149,-402
3.134,-50.077361,519.5715,494.243776,-50.077361,494.243776,-28.123901,-28.05,-21.95346,547.6215,16.070708,-0.635728,15.434981,1.924283,17.359264,0,-0.216991,-0.228552,-25599,-374
3.136,-49.013458,544.06825,483.743477,-49.013458,483.743477,-28.557861,-26.175,-20.455597,570.24325,15.729283,-0.62574,15.103543,1.374214,16.477756,0,-0.205972,-0.217872,-25994,-349
3.138,-47.901088,568.02675,472.764826,-47.901088,472.764826,-29.026978,-22.2,-18.87411,590.22675,15.372304,-0.615068,14.757236,0.820671,15.577907,0,-0.194724,-0.207192,-26421,-296
3.14,-46.741351,591.4235,461.318679,-46.741351,461.318679,-29.411499,-20.25,-17.329852,611.6735,15.000124,-0.603694,14.39643,0.266658,14.663088,0,-0.183289,-0.194376,-26771,-270
3.142,-45.535394,614.23575,449.416355,-45.535394,449.416355,-29.809204,-20.4,-15.72619,634.63575,14.613111,-0.591604,14.021507,-0.313486,13.70802,0,-0.17135,-0.185832,-27133,-272
3.144,-44.284408,636.4405,437.069622,-44.284408,437.069622,-30.131104,-18,-14.153304,654.4405,14.211647,-0.578786,13.632861,-0.86353,12.769331,0,-0.159617,-0.174084,-27426,-240
3.146,-42.989632,658.01575,424.29069,-42.989632,424.29069,-30.401367,-12.675,-12.588265,670.69075,13.796131,-0.565229,13.230901,-1.386705,11.844197,0,-0.148052,-0.162336,-27672,-169
3.148,-41.652345,678.9405,411.092196,-41.652345,411.092196,-30.673828,-11.475,-10.978517,690.4155,13.366972,-0.550924,12.816048,-1.94584,10.870207,0,-0.135878,-0.14952,-27920,-153
3.15,-40.27387,699.19375,397.487191,-40.27387,397.487191,-30.893555,-9.675,-9.380315,708.86875,12.924595,-0.535865,12.38873,-2.493077,9.895654,0,-0.123696,-0.1335,-28120,-129
3.152,-38.85557,718.75575,383.489129,-38.85557,383.489129,-31.085815,-10.125,-7.769755,728.88075,12.469437,-0.520046,11.949391,-3.054431,8.89496,0,-0.111187,-0.121752,-28295,-135
3.154,-37.398847,737.607,369.111851,-37.398847,369.111851,-31.249512,-7.275,-6.149335,744.882,12.001949,-0.503468,11.498482,-3.590365,7.908116,0,-0.098851,-0.108936,-28444,-97
3.156,-35.905142,755.72875,354.369575,-35.905142,354.369575,-31.405518,-6.225,-4.499624,761.95375,11.522593,-0.486131,11.036463,-4.141442,6.895021,0,-0.086188,-0.098256,-28586,-83
3.158,-34.375932,773.103,339.276878,-34.375932,339.276878,-31.520874,-5.325,-2.855058,778.428,11.031843,-0.468039,10.563804,-4.687,5.876803,0,-0.07346,-0.087576,-28691,-71
3.16,-32.81273,789.713,323.848686,-32.81273,323.848686,-31.612061,-3.075,-1.200669,792.788,10.530184,-0.449201,10.080982,-5.22037,4.860613,0,-0.060758,-0.07476,-28774,-41
3.162,-31.21708,805.54225,308.100254,-31.21708,308.100254,-31.663696,-1.95,0.446616,807.49225,10.018111,-0.429627,9.588484,-5.754283,3.834201,0,-0.047928,-0.066216,-28821,-26
3.164,-29.590561,820.5745,292.047155,-29.590561,292.047155,-31.693359,-0.825,2.102798,821.3995,9.496133,-0.409332,9.086801,-6.284962,2.801839,0,-0.035023,-0.04806,-28848,-11
3.166,-27.934782,834.79575,275.705263,-27.934782,275.705263,-31.699951,0,3.765169,834.79575,8.964764,-0.388333,8.576431,-6.813693,1.762739,0,-0.022034,-0.033108,-28854,0
3.168,-26.251378,848.1915,259.090739,-26.251378,259.090739,-31.698853,0.075,5.447475,848.1165,8.42453,-0.366651,8.057879,-7.347116,0.710764,0,-0.008885,-0.019224,-28853,1
3.17,-24.542016,860.748,242.220011,-24.542016,242.220011,-31.697754,0.15,7.155738,860.598,7.875966,-0.344311,7.531655,-7.881475,-0.34982,0,0.004373,-0.009612,-28852,2
3.172,-22.808386,872.45375,225.109763,-22.808386,225.109763,-31.693359,0.3,8.884973,872.15375,7.319613,-0.321341,6.998272,-8.414862,-1.41659,0,0.017707,0.003204,-28848,4
3.174,-21.052201,883.29675,207.776914,-21.052201,207.776914,-31.686768,0.45,10.634567,882.84675,6.756023,-0.297772,6.45825,-8.947556,-2.489306,0,0.031116,0.013884,-28842,6
3.176,-19.275199,893.26625,190.238603,-19.275199,190.238603,-31.675781,0.825,12.400582,892.44125,6.185751,-0.27364,5.912112,-9.47688,-3.564768,0,0.04456,0.033108,-28832,11
3.178,-17.479136,902.3525,172.512173,-17.479136,172.512173,-31.6604,1.275,14.181264,901.0775,5.609363,-0.248981,5.360382,-10.003354,-4.642972,0,0.058037,0.043788,-28818,17
3.18,-15.665789,910.54625,154.615154,-15.665789,154.615154,-31.638428,1.725,15.972639,908.82125,5.027428,-0.223836,4.803592,-10.526396,-5.722805,0,0.071535,0.056604,-28798,23
3.182,-13.836951,917.83975,136.565243,-13.836951,136.565243,-31.601074,2.4,17.764123,915.43975,4.440522,-0.19825,4.242271,-11.041612,-6.79934,0,0.084992,0.073692,-28764,32
3.184,-11.99443,924.22575,118.380289,-11.99443,118.380289,-31.557129,3.15,19.562699,921.07575,3.849224,-0.172269,3.676956,-11.551824,-7.874869,0,0.098436,0.081168,-28724,42
3.186,-10.140048,929.6975,100.078273,-10.140048,100.078273,-31.495605,3.9,21.355557,925.7975,3.25412,-0.14594,3.108181,-12.054158,-8.945977,0,0.111825,0.095052,-28668,52
3.188,-8.27564,934.25025,81.677295,-8.27564,81.677295,-31.428589,4.5,23.152949,929.75025,2.655799,-0.119315,2.536484,-12.552309,-10.015825,0,0.125198,0.108936,-28607,60
3.19,-6.403047,937.87925,63.195549,-6.403047,63.195549,-31.324219,5.325,24.921172,932.55425,2.054851,-0.092445,1.962405,-13.034804,-11.072399,0,0.138405,0.12282,-28512,71
3.192,-4.524123,940.58025,44.651312,-4.524123,44.651312,-31.190186,6.15,26.666063,934.43025,1.451871,-0.065386,1.386485,-13.504713,-12.118228,0,0.151478,0.136704,-28390,82
3.194,-2.640726,942.3515,26.062922,-2.640726,26.062922,-31.080322,6.975,28.439596,935.3765,0.847456,-0.038192,0.809263,-13.975629,-13.166365,0,0.16458,0.151656,-28290,93
3.196,-0.754717,943.191,7.448759,-0.754717,7.448759,-30.952881,7.5,30.198164,935.691,0.242202,-0.010919,0.231283,-14.438216,-14.206933,0,0.177587,0.163404,-28174,100
3.198,1.132038,943.09775,-11.17277,1.132038,-11.17277,-30.830933,7.2,31.962971,935.89775,-0.363291,0.016377,-0.346914,-14.901685,-15.248599,0,0.190607,0.17622,-28063,96
3.2,3.017674,942.072,-29.78325,3.017674,-29.78325,-30.685913,9.075,33.703587,932.997,-0.968425,0.043639,-0.924786,-15.337126,-16.261912,0,0.203274,0.191172,-27931,121
3.202,4.900326,940.1145,-48.36428,4.900326,-48.36428,-30.531006,8.775,35.431332,931.3395,-1.572601,0.070811,-1.50179,-15.777877,-17.279668,0,0.215996,0.203988,-27790,117
3.204,6.778132,937.22725,-66.897484,6.778132,-66.897484,-30.338745,11.1,37.116877,926.12725,-2.175222,0.097836,-2.077386,-16.182764,-18.260149,0,0.228252,0.211464,-27615,148
3.206,8.649235,933.4135,-85.364535,8.649235,-85.364535,-30.112427,14.175,38.761662,919.2385,-2.775692,0.124661,-2.651031,-16.565275,-19.216306,0,0.240204,0.227484,-27409,189
3.208,10.511786,928.67675,-103.747174,10.511786,-103.747174,-29.852051,15.75,40.363837,912.92675,-3.373417,0.151231,-3.222187,-16.940659,-20.162845,0,0.252036,0.237096,-27172,210
3.21,12.363942,923.02125,-122.027222,12.363942,-122.027222,-29.537842,18.675,41.901784,904.34625,-3.967807,0.177494,-3.790313,-17.283389,-21.073702,0,0.263421,0.25098,-26886,249
3.212,14.203871,916.4535,-140.186602,14.203871,-140.186602,-29.217041,18.15,43.420912,898.3035,-4.558273,0.203401,-4.354872,-17.63891,-21.993782,0,0.274922,0.263796,-26594,242
3.214,16.029756,908.9795,-158.207358,16.029756,-158.207358,-28.739136,21.45,44.768892,887.5295,-5.144231,0.228902,-4.915329,-17.916593,-22.831922,0,0.285399,0.278748,-26159,286
3.216,17.839789,900.60625,-176.07167,17.839789,-176.07167,-28.204102,24,46.043891,876.60625,-5.725103,0.253953,-5.47115,-18.174128,-23.645279,0,0.295566,0.28836,-25672,320
3.218,19.632181,891.34275,-193.761872,19.632181,-193.761872,-27.839355,22.35,47.471536,868.99275,-6.300313,0.278509,-6.021804,-18.494733,-24.516537,0,0.306457,0.294768,-25340,298
3.22,21.40516,881.19775,-211.260472,21.40516,-211.260472,-27.290039,26.85,48.695199,854.34775,-6.869293,0.302532,-6.566761,-18.712846,-25.279607,0,0.315995,0.302244,-24840,358
3.222,23.156972,870.18125,-228.550165,23.156972,-228.550165,-26.776978,27.15,49.93395,843.03125,-7.431481,0.325984,-7.105497,-18.958146,-26.063642,0,0.325796,0.316128,-24373,362
3.224,24.885885,858.30425,-245.613856,24.885885,-245.613856,-26.182617,31.35,51.068502,826.95425,-7.986319,0.34883,-7.637489,-19.142932,-26.780421,0,0.334755,0.32574,-23832,418
3.226,26.590189,845.57875,-262.43467,26.590189,-262.43467,-25.672852,32.925,52.263041,812.65375,-8.533261,0.371041,-8.16222,-19.355825,-27.518045,0,0.343976,0.332148,-23368,439
3.228,28.2682,832.01725,-278.995973,28.2682,-278.995973,-25.096069,33.825,53.364269,798.19225,-9.071764,0.392588,-8.679176,-19.543166,-28.222342,0,0.352779,0.34176,-22843,451
3.23,29.918258,817.63275,-295.28139,29.918258,-295.28139,-24.552246,33.9,54.470504,783.73275,-9.601296,0.413448,-9.187849,-19.731831,-28.91968,0,0.361496,0.353508,-22348,452
3.232,31.538731,802.4395,-311.274816,31.538731,-311.274816,-23.912842,36.675,55.451573,765.7645,-10.121335,0.4336,-9.687735,-19.863233,-29.550967,0,0.369387,0.358848,-21766,489
3.234,33.128016,786.453,-326.960436,33.128016,-326.960436,-23.233887,38.85,56.361903,747.603,-10.631364,0.453028,-10.178337,-19.974765,-30.153102,0,0.376914,0.36846,-21148,518
3.236,34.684543,769.68875,-342.32274,34.684543,-342.32274,-22.537354,40.65,57.221897,729.03875,-11.130881,0.471718,-10.659164,-20.070308,-30.729472,0,0.384118,0.37914,-20514,542
3.238,36.206771,752.1635,-357.346536,36.206771,-357.346536,-21.689209,42.225,57.89598,709.9385,-11.619391,0.489659,-11.129733,-20.113438,-31.243171,0,0.39054,0.386616,-19742,563
3.24,37.693197,733.8945,-372.016967,37.693197,-372.016967,-20.922363,44.1,58.61556,689.7945,-12.096411,0.506844,-11.589567,-20.161192,-31.750759,0,0.396884,0.397296,-19044,588
