t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.324000,-55.673337,351.702750,549.473852,-4.843872,0.000000,-40.599539,-50.829465,392.302289,17.181983,-28.638694,-28.638694,-11.456711,-0.160200,0.018811,0.018811,0.032040,4409,0
0.326000,-54.942405,379.048500,542.259843,-4.843872,0.000000,-36.539585,-50.098533,415.588085,16.953433,-27.721994,-27.721994,-10.768561,-0.160200,0.008059,0.008059,0.023496,4409,0
0.328000,-54.157143,406.019250,534.509617,-4.841675,1.098633,-32.775764,-49.315468,438.795014,16.708018,-26.770274,-26.770274,-10.062256,-0.160200,-0.002977,-0.002977,0.006408,4407,-1
0.330000,-53.318328,432.588750,526.230838,-4.839478,1.098633,-29.388324,-48.478850,461.977074,16.446005,-25.781601,-25.781601,-9.335596,-0.160200,-0.014331,-0.014331,-0.008544,4405,-3
0.332000,-52.426788,458.730500,517.431693,-4.835083,2.197266,-26.229765,-47.591705,484.960265,16.167680,-24.761125,-24.761125,-8.593445,-0.160200,-0.025927,-0.025927,-0.013884,4401,-5
0.334000,-51.483406,484.418500,508.120883,-4.827393,3.845215,-23.222267,-46.656013,507.640767,15.873343,-23.712039,-23.712039,-7.838696,-0.160200,-0.037720,-0.037720,-0.026700,4394,-7
0.336000,-50.489114,509.627750,498.307614,-4.814209,6.591797,-20.240861,-45.674905,529.868611,15.563313,-22.639147,-22.639147,-7.075835,-0.160200,-0.049640,-0.049640,-0.037380,4382,-10
0.338000,-49.444895,534.332750,488.001591,-4.798828,7.690430,-17.447732,-44.646067,551.780482,15.237922,-21.538448,-21.538448,-6.300526,-0.160200,-0.061754,-0.061754,-0.051264,4368,-12
0.340000,-48.351783,558.509250,477.213005,-4.775757,11.535645,-14.549394,-43.576026,573.058644,14.897520,-20.420045,-20.420045,-5.522525,-0.160200,-0.073911,-0.073911,-0.064080,4347,-22
0.342000,-47.210858,582.133750,465.952524,-4.741699,17.028809,-11.391574,-42.469159,593.525324,14.542468,-19.290095,-19.290095,-4.747627,-0.160200,-0.086018,-0.086018,-0.073692,4316,-30
0.344000,-46.023248,605.182500,454.231283,-4.699951,20.874023,-8.165014,-41.323297,613.347514,14.173145,-18.144170,-18.144170,-3.971025,-0.160200,-0.098153,-0.098153,-0.082236,4278,-31
0.346000,-44.790128,627.633000,442.060872,-4.661499,19.226074,-5.425905,-40.128629,633.058905,13.789940,-16.966106,-16.966106,-3.176166,-0.160200,-0.110572,-0.110572,-0.097188,4243,-30
0.348000,-43.512716,649.462750,429.453327,-4.612061,24.719238,-2.411391,-38.900655,651.874141,13.393256,-15.780431,-15.780431,-2.387174,-0.160200,-0.122900,-0.122900,-0.112140,4198,-38
0.350000,-42.192277,670.650000,416.421115,-4.551636,30.212402,0.850988,-37.640641,669.799012,12.983509,-14.587927,-14.587927,-1.604418,0.160200,0.185269,0.185269,-0.120684,4143,-49
0.352000,-40.830116,691.174250,402.977123,-4.484619,33.508301,4.116720,-36.345497,687.057530,12.561125,-13.382527,-13.382527,-0.821403,0.160200,0.173034,0.173034,0.185832,4082,0
0.354000,-39.427580,711.015250,389.134644,-4.529663,-22.521973,1.452850,-34.897917,709.562400,12.126541,-11.979142,-11.979142,0.147399,0.160200,0.157897,0.157897,0.173016,4123,87
0.356000,-37.986055,730.153000,374.907367,-4.661499,-65.917969,-5.284231,-33.324556,735.437231,11.680205,-10.429128,-10.429128,1.251077,-0.160200,-0.179748,-0.179748,0.154860,4243,110
0.358000,-36.506968,748.568500,360.309360,-4.835083,-86.791992,-13.435008,-31.671885,762.003508,11.222573,-8.811677,-8.811677,2.410897,-0.160200,-0.197870,-0.197870,-0.180492,4401,45
0.360000,-34.991781,766.244000,345.355060,-4.842773,-3.845215,-12.476028,-30.149008,778.720028,10.754114,-7.456749,-7.456749,3.297364,-0.160200,-0.211721,-0.211721,-0.198648,4408,-73
0.362000,-33.441992,783.162000,330.059253,-4.723022,59.875488,-5.240877,-28.718970,788.402877,10.275300,-6.289397,-6.289397,3.985903,-0.160200,-0.222480,-0.222480,-0.212532,4299,-134
0.364000,-31.859133,799.305250,314.437066,-4.550537,86.242676,3.907479,-27.308596,795.397771,9.786613,-5.182687,-5.182687,4.603927,0.160200,0.088264,0.088264,-0.222144,4142,-153
0.366000,-30.244771,814.658000,298.503945,-4.314331,118.103027,15.327034,-25.930440,799.330966,9.288545,-4.151905,-4.151905,5.136640,0.160200,0.079940,0.079940,0.090780,3927,-83
0.368000,-28.600501,829.205500,282.275647,-4.234131,40.100098,17.804340,-24.366370,811.401160,8.781589,-2.849314,-2.849314,5.932276,0.160200,0.067508,0.067508,0.077964,3854,-5
0.370000,-26.927949,842.933000,265.768219,-4.246216,-6.042480,15.419658,-22.681733,827.513342,8.266249,-1.392005,-1.392005,6.874245,0.160200,0.052790,0.052790,0.068352,3865,31
0.372000,-25.228769,855.827000,248.997985,-4.289062,-21.423340,11.735358,-20.939706,844.091642,7.743033,0.113505,0.113505,7.856538,0.160200,0.037442,0.037442,0.052332,3904,25
0.374000,-23.504641,867.874500,231.981527,-4.327515,-19.226074,8.639215,-19.177126,859.235285,7.212451,1.608325,1.608325,8.820776,0.160200,0.022375,0.022375,0.036312,3939,15
0.376000,-21.757271,879.063750,214.735673,-4.350586,-11.535645,6.621729,-17.406685,872.442021,6.675022,3.074827,3.074827,9.749850,0.160200,0.007859,0.007859,0.022428,3960,5
0.378000,-19.988386,889.384000,197.277477,-4.354980,-2.197266,5.739829,-15.633406,883.644171,6.131268,4.508324,4.508324,10.639592,0.160200,-0.006044,-0.006044,0.009612,3964,2
0.380000,-18.199735,898.824500,179.624202,-4.352783,1.098633,5.275710,-13.846952,893.548790,5.581711,5.928372,5.928372,11.510084,0.160200,-0.019645,-0.019645,-0.007476,3962,-3
0.382000,-16.393088,907.376250,161.793304,-4.347290,2.746582,5.022797,-12.045798,902.353453,5.026881,7.339485,7.339485,12.366367,0.160200,-0.033024,-0.033024,-0.021360,3957,-5
0.384000,-14.570230,915.031000,143.802416,-4.338501,4.394531,4.959970,-10.231729,910.071030,4.467309,8.740642,8.740642,13.207950,0.160200,-0.046174,-0.046174,-0.034176,3949,-7
0.386000,-12.732964,921.780750,125.669328,-4.327515,5.493164,5.013290,-8.405449,916.767460,3.903527,10.132500,10.132500,14.036027,0.160200,-0.059113,-0.059113,-0.049128,3939,-12
0.388000,-10.883107,927.618750,107.411971,-4.307739,9.887695,5.500730,-6.575368,922.118020,3.336071,11.503523,11.503523,14.839594,0.160200,-0.071669,-0.071669,-0.061944,3921,-15
0.390000,-9.022489,932.539750,89.048399,-4.282471,12.634277,6.214085,-4.740018,926.325665,2.765479,12.858276,12.858276,15.623755,0.160200,-0.083921,-0.083921,-0.069420,3898,-23
0.392000,-7.152948,936.538750,70.596771,-4.248413,17.028809,7.295557,-2.904535,929.243193,2.192288,14.190605,14.190605,16.382894,0.160200,-0.095783,-0.095783,-0.087576,3867,-28
0.394000,-5.276334,939.611250,52.075334,-4.211060,18.676758,8.433677,-1.065274,931.177573,1.617039,15.508413,15.508413,17.125452,0.160200,-0.107385,-0.107385,-0.097188,3833,-23
0.396000,-3.394503,941.754750,33.502401,-4.178101,16.479492,9.238259,0.783598,932.516491,1.040273,16.822537,16.822537,17.862811,0.160200,-0.118906,-0.118906,-0.107868,3803,-25
0.398000,-1.509315,942.967250,14.896339,-4.145142,16.479492,9.962382,2.635827,933.004868,0.462532,18.124161,18.124161,18.586693,0.160200,-0.130217,-0.130217,-0.119616,3773,-33
0.400000,0.377366,943.247000,-3.724453,-4.105591,19.775391,10.943683,4.482957,932.303317,-0.115644,19.401457,19.401457,19.285813,0.160200,-0.141141,-0.141141,-0.129228,3737,-38
0.402000,2.263673,942.594000,-22.341562,-4.056152,24.719238,12.321239,6.319825,930.272761,-0.693711,20.648393,20.648393,19.954682,0.160200,-0.151592,-0.151592,-0.142044,3692,-46
0.404000,4.147742,941.009250,-40.936579,-3.985840,35.156250,14.604740,8.133582,926.404510,-1.271127,21.847120,21.847120,20.575993,0.160200,-0.161300,-0.161300,-0.150588,3628,-57
0.406000,6.027710,938.493750,-59.491115,-3.897949,43.945312,17.538797,9.925659,920.954953,-1.847351,23.003114,23.003114,21.155762,0.160200,-0.170359,-0.170359,-0.161268,3548,-53
0.408000,7.901717,935.050000,-77.986823,-3.816650,40.649414,19.849859,11.718367,915.200141,-2.421842,24.154220,24.154220,21.732378,0.160200,-0.179368,-0.179368,-0.169812,3474,-66
0.410000,9.767910,930.681750,-96.405414,-3.703491,56.579590,23.522832,13.471401,907.158918,-2.994058,25.237722,25.237722,22.243664,0.160200,-0.187357,-0.187357,-0.180492,3371,-83
0.412000,11.624444,925.393250,-114.728673,-3.569458,67.016602,27.872209,15.193902,897.521041,-3.563460,26.272042,26.272042,22.708582,0.160200,-0.194622,-0.194622,-0.184764,3249,-101
0.414000,13.469483,919.189750,-132.938482,-3.434326,67.565918,31.841580,16.903809,887.348170,-4.129511,27.288232,27.288232,23.158722,0.160200,-0.201655,-0.201655,-0.193308,3126,-93
0.416000,15.301203,912.077500,-151.016834,-3.310181,62.072754,34.864697,18.611384,877.212803,-4.691673,28.303449,28.303449,23.611776,0.160200,-0.208734,-0.208734,-0.198648,3013,-100
0.418000,17.117793,904.063000,-168.945853,-3.171753,69.213867,38.299614,20.289546,865.763386,-5.249412,29.275197,29.275197,24.025785,0.160200,-0.215203,-0.215203,-0.209328,2887,-107
0.420000,18.917455,895.154250,-186.707808,-3.027832,71.960449,41.665698,21.945287,853.488552,-5.802196,30.216886,30.216886,24.414690,0.160200,-0.221280,-0.221280,-0.215736,2756,-139
0.422000,20.698410,885.360750,-204.285136,-2.853149,87.341309,46.233259,23.551559,839.127491,-6.349495,31.087628,31.087628,24.738133,0.160200,-0.226333,-0.226333,-0.220008,2597,-136
0.424000,22.458898,874.691750,-221.660456,-2.660889,96.130371,51.222970,25.119787,823.468780,-6.890782,31.909161,31.909161,25.018378,0.160200,-0.230712,-0.230712,-0.225348,2422,-140
0.426000,24.197177,863.157750,-238.816585,-2.460938,99.975586,56.098232,26.658114,807.059518,-7.425534,32.696721,32.696721,25.271186,0.160200,-0.234662,-0.234662,-0.230688,2240,-150
0.428000,25.911529,850.770250,-255.736559,-2.271973,94.482422,59.936651,28.183502,790.833599,-7.953232,33.478446,33.478446,25.525214,0.160200,-0.238631,-0.238631,-0.234960,2068,-148
0.430000,27.600258,837.541250,-272.403647,-2.066528,102.722168,64.215202,29.666786,773.326048,-8.473359,34.208410,34.208410,25.735050,0.160200,-0.241910,-0.241910,-0.239232,1881,-168
0.432000,29.261694,823.484250,-288.801367,-1.840210,113.159180,69.109600,31.101904,754.374650,-8.985406,34.879547,34.879547,25.894141,0.160200,-0.244396,-0.244396,-0.245640,1675,-178
0.434000,30.894195,808.613000,-304.913503,-1.617188,111.511230,73.349763,32.511382,735.263237,-9.488866,35.529991,35.529991,26.041125,0.160200,-0.246693,-0.246693,-0.244572,1472,-153
0.436000,32.496146,792.941750,-320.724125,-1.383179,117.004395,77.715226,33.879325,715.226524,-9.983241,36.135288,36.135288,26.152047,0.160200,-0.248426,-0.248426,-0.248844,1259,-195
0.438000,34.065962,776.486750,-336.217596,-1.148071,117.553711,81.699075,35.214033,694.787675,-10.468037,36.710365,36.710365,26.242329,0.160200,-0.249836,-0.249836,-0.244572,1045,-176
0.440000,35.602093,759.264000,-351.378597,-0.901978,123.046875,85.833855,36.504071,673.430145,-10.942767,37.238222,37.238222,26.295455,0.160200,-0.250666,-0.250666,-0.253116,821,-198
0.442000,37.103018,741.290000,-366.192135,-0.659180,121.398926,89.390362,37.762198,651.899638,-11.406952,37.740782,37.740782,26.333831,0.160200,-0.251266,-0.251266,-0.253116,600,-183
0.444000,38.567253,722.583250,-380.643561,-0.365845,146.667480,95.118074,38.933098,627.465176,-11.860120,38.131763,38.131763,26.271643,0.160200,-0.250294,-0.250294,-0.253116,333,-207
0.446000,39.993351,703.162250,-394.718586,-0.072510,146.667480,100.273014,40.065861,602.889236,-12.301810,38.493650,38.493650,26.191840,0.160200,-0.249047,-0.249047,-0.244572,66,-205
0.448000,41.379902,683.045750,-408.403291,0.202148,137.329102,103.978623,41.177754,579.067127,-12.731567,38.854123,38.854123,26.122556,0.160200,-0.247965,-0.247965,-0.248844,-184,-175
0.450000,42.725534,662.253500,-421.684145,0.444946,121.398926,105.720653,42.280588,556.532847,-13.148949,39.230749,39.230749,26.081801,0.160200,-0.247328,-0.247328,-0.247776,-405,-196
0.452000,44.028916,640.806500,-434.548013,0.711914,133.483887,108.496977,43.317002,532.309523,-13.553521,39.531526,39.531526,25.978005,0.160200,-0.245706,-0.245706,-0.247776,-648,-180
0.454000,45.288760,618.726000,-446.982176,0.987671,137.878418,111.435121,44.301089,507.290879,-13.944862,39.781891,39.781891,25.837028,0.160200,-0.243504,-0.243504,-0.245640,-899,-188
0.456000,46.503820,596.033500,-458.974338,1.262329,137.329102,114.024519,45.241491,482.008981,-14.322562,39.997163,39.997163,25.674600,0.160200,-0.240966,-0.240966,-0.241368,-1149,-146
0.458000,47.672894,572.751750,-470.512641,1.513916,125.793457,115.201413,46.158978,457.550337,-14.686223,40.210806,40.210806,25.524583,0.160200,-0.238622,-0.238622,-0.242436,-1378,-191
0.460000,48.794827,548.903750,-481.585675,1.795166,140.625000,117.743771,46.999661,431.159979,-15.035459,40.337114,40.337114,25.301655,0.160200,-0.235138,-0.235138,-0.237096,-1634,-186
0.462000,49.868509,524.512750,-492.182489,2.078613,141.723633,120.141758,47.789896,404.370992,-15.369900,40.421246,40.421246,25.051347,0.160200,-0.231227,-0.231227,-0.233892,-1892,-179
0.464000,50.892878,499.603000,-502.292607,2.358765,140.075684,122.135150,48.534113,377.467850,-15.689187,40.471260,40.471260,24.782073,0.160200,-0.227020,-0.227020,-0.230688,-2147,-194
0.466000,51.866921,474.199250,-511.906029,2.630127,135.681152,123.489750,49.236794,350.709500,-15.992979,40.494802,40.494802,24.501823,0.160200,-0.222641,-0.222641,-0.228552,-2394,-168
0.468000,52.789675,448.326750,-521.013250,2.881714,125.793457,123.720121,49.907961,324.606629,-16.280949,40.507784,40.507784,24.226836,0.160200,-0.218344,-0.218344,-0.222144,-2623,-152
0.470000,53.660228,422.011000,-529.605264,3.134399,126.342773,123.982386,50.525829,298.028614,-16.552784,40.475263,40.475263,23.922479,0.160200,-0.213589,-0.213589,-0.220008,-2853,-157
0.472000,54.477719,395.277750,-537.673575,3.366211,115.905762,123.174724,51.111508,272.103026,-16.808191,40.431658,40.431658,23.623467,0.160200,-0.208917,-0.208917,-0.216804,-3064,-164
0.474000,55.241339,368.153750,-545.210204,3.559570,96.679688,120.525220,51.681769,247.628530,-17.046891,40.402614,40.402614,23.355723,0.160200,-0.204733,-0.204733,-0.211464,-3240,-157
0.476000,55.950334,340.665500,-552.207699,3.778198,109.313965,119.404095,52.172136,221.261405,-17.268624,40.284762,40.284762,23.016138,0.160200,-0.199427,-0.199427,-0.199716,-3439,-165
0.478000,56.604001,312.840500,-558.659140,3.991333,106.567383,118.120423,52.612668,194.720077,-17.473147,40.129078,40.129078,22.655931,0.160200,-0.193799,-0.193799,-0.201852,-3633,-141
0.480000,57.201696,284.706250,-564.558147,4.203369,106.018066,116.910188,52.998327,167.796062,-17.660236,39.928406,39.928406,22.268170,0.160200,-0.187740,-0.187740,-0.198648,-3826,-135
0.482000,57.742826,256.290250,-569.898888,4.402222,99.426270,115.161796,53.340604,141.128454,-17.829685,39.701923,39.701923,21.872238,0.160200,-0.181554,-0.181554,-0.191172,-4007,-148
0.484000,58.226857,227.620750,-574.676082,4.575806,86.791992,112.324816,53.651051,115.295934,-17.981306,39.467793,39.467793,21.486487,0.160200,-0.175526,-0.175526,-0.182628,-4165,-142
0.486000,58.653309,198.726500,-578.885003,4.747192,85.693359,109.661670,53.906117,89.064830,-18.114933,39.188043,39.188043,21.073110,0.160200,-0.169067,-0.169067,-0.175152,-4321,-112
0.488000,59.021763,169.635750,-582.521491,4.910889,81.848145,106.880317,54.110874,62.755433,-18.230418,38.871806,38.871806,20.641388,0.160200,-0.162322,-0.162322,-0.168744,-4470,-101
