t_s,q_ref_deg,qd_ref_deg_s,qdd_ref_deg_s2,q_link_deg,qd_link_raw_deg_s,qd_link_filt_deg_s,pos_error_deg,vel_error_deg_s,tau_joint_ff_Nm,tau_pd_joint_raw_Nm,tau_pd_joint_limited_Nm,tau_joint_total_Nm,tau_dead_motor_Nm,tau_motor_cmd_before_clamp_Nm,tau_motor_cmd_Nm,tau_motor_actual_Nm,motor_pos_counts,motor_vel_native
0.57,26.759201,-844.26,-264.10275,26.617676,-160.400391,-75.483832,0.141525,-768.776168,0.281888,-13.331223,-13.331223,-13.049335,-0.1602,-0.323317,-0.323317,-0.312924,24228,-282
0.572,25.057451,-857.06975,-247.307143,26.270508,-173.583984,-85.293847,-1.213057,-771.775903,0.265551,-14.211045,-14.211045,-13.945494,-0.1602,-0.334519,-0.334519,-0.323604,23912,-301
0.574,23.330922,-869.03225,-230.266985,25.888184,-191.162109,-95.880673,-2.557262,-773.151577,0.24866,-15.056183,-15.056183,-14.807523,-0.1602,-0.345294,-0.345294,-0.333216,23564,-272
0.576,21.581322,-880.13525,-212.999126,25.467407,-210.388184,-107.331424,-3.886085,-772.803826,0.231239,-15.861846,-15.861846,-15.630606,-0.1602,-0.355583,-0.355583,-0.344964,23181,-340
0.578,19.810381,-890.36775,-195.520641,25.041138,-213.134766,-117.911758,-5.230757,-772.455992,0.213317,-16.677188,-16.677188,-16.463871,-0.1602,-0.365998,-0.365998,-0.356712,22793,-369
0.58,18.019851,-899.71975,-177.848815,24.592896,-224.121094,-128.532692,-6.573045,-771.187058,0.194923,-17.474998,-17.474998,-17.280074,-0.1602,-0.376201,-0.376201,-0.36846,22385,-435
0.582,16.211502,-908.18225,-160.001122,24.120483,-236.206055,-139.300028,-7.908981,-768.882222,0.176093,-18.250848,-18.250848,-18.074755,-0.1602,-0.386134,-0.386134,-0.375936,21955,-407
0.584,14.387122,-915.74675,-141.995211,23.619507,-250.488281,-150.418853,-9.232385,-765.327897,0.156862,-18.997235,-18.997235,-18.840373,-0.1602,-0.395705,-0.395705,-0.385548,21499,-446
0.586,12.548515,-922.40575,-123.848887,23.091064,-264.221191,-161.799087,-10.542549,-760.606663,0.137269,-19.715168,-19.715168,-19.577898,-0.1602,-0.404924,-0.404924,-0.396228,21018,-417
0.588,10.697499,-928.15225,-105.580095,22.538452,-276.306152,-173.249794,-11.840953,-754.902456,0.117358,-20.40876,-20.40876,-20.291402,-0.1602,-0.413843,-0.413843,-0.404772,20515,-460
0.59,8.835906,-932.98125,-87.206899,21.963867,-287.29248,-184.654062,-13.127961,-748.327188,0.09717,-21.080188,-21.080188,-20.983018,-0.1602,-0.422488,-0.422488,-0.415452,19992,-493
0.592,6.965574,-936.88775,-68.747467,21.36731,-298.278809,-196.016537,-14.401736,-740.871213,0.076753,-21.728162,-21.728162,-21.651409,-0.1602,-0.430843,-0.430843,-0.426132,19449,-509
0.594,5.088355,-939.8675,-50.220055,20.746582,-310.36377,-207.45126,-15.658227,-732.41624,0.056152,-22.348141,-22.348141,-22.291989,-0.1602,-0.43885,-0.43885,-0.431472,18884,-533
0.596,3.206104,-941.918,-31.642982,20.018188,-364.196777,-223.125812,-16.812084,-718.792188,0.035418,-22.815208,-22.815208,-22.779791,-0.1602,-0.444947,-0.444947,-0.43788,18221,-553
0.598,1.320683,-943.037,-13.034619,19.257935,-380.126953,-238.825926,-17.937252,-704.211074,0.014598,-23.248045,-23.248045,-23.233448,-0.1602,-0.450618,-0.450618,-0.446424,17529,-590
0.6,-0.566044,-943.22375,5.586634,18.468018,-394.958496,-254.439183,-19.034062,-688.784567,-0.006257,-23.648805,-23.648805,-23.655062,-0.1602,-0.455888,-0.455888,-0.444288,16810,-585
0.602,-2.452212,-942.4775,24.202362,17.655029,-406.494141,-269.644679,-20.107241,-672.832821,-0.027097,-24.025963,-24.025963,-24.05306,-0.1602,-0.460863,-0.460863,-0.452832,16070,-631
0.604,-4.335954,-940.79925,42.794157,16.758545,-448.242188,-287.50443,-21.094499,-653.29482,-0.047872,-24.288042,-24.288042,-24.335914,-0.1602,-0.464399,-0.464399,-0.463512,15254,-644
0.606,-6.215409,-938.191,61.343636,15.948853,-404.846191,-299.238606,-22.164262,-638.952394,-0.068532,-24.6912,-24.6912,-24.759732,-0.1602,-0.469697,-0.469697,-0.46992,14517,-651
0.608,-8.088718,-934.65475,79.832454,15.156738,-396.057129,-308.920458,-23.245456,-625.734292,-0.089028,-25.120965,-25.120965,-25.209993,-0.1602,-0.475325,-0.475325,-0.467784,13796,-674
0.61,-9.954028,-930.19425,98.242329,14.345947,-405.395508,-318.567963,-24.299975,-611.626287,-0.109313,-25.518903,-25.518903,-25.628216,-0.1602,-0.480553,-0.480553,-0.467784,13058,-703
0.612,-11.809495,-924.81425,116.555057,13.516479,-414.733887,-328.184556,-25.325974,-596.629694,-0.129341,-25.88391,-25.88391,-26.013251,-0.1602,-0.485366,-0.485366,-0.477396,12303,-692
0.614,-13.653285,-918.5195,134.752529,12.672729,-421.875,-337.5536,-26.326014,-580.9659,-0.149066,-26.221415,-26.221415,-26.370481,-0.1602,-0.489831,-0.489831,-0.484872,11535,-729
0.616,-15.483573,-911.31625,152.81675,11.745483,-463.623047,-350.160545,-27.229056,-561.155705,-0.168446,-26.427299,-26.427299,-26.595745,-0.1602,-0.492647,-0.492647,-0.487008,10691,-706
0.618,-17.29855,-903.212,170.729857,10.819336,-463.07373,-361.451863,-28.117886,-541.760137,-0.187442,-26.631737,-26.631737,-26.819179,-0.1602,-0.49544,-0.49544,-0.492348,9848,-731
0.62,-19.096421,-894.21475,188.474137,9.85144,-483.947754,-373.701452,-28.947861,-520.513298,-0.206014,-26.767913,-26.767913,-26.973927,-0.1602,-0.497374,-0.497374,-0.49128,8967,-757
0.622,-20.875409,-884.33325,206.032044,8.868164,-491.638184,-385.495125,-29.743573,-498.838125,-0.224129,-26.875683,-26.875683,-27.099812,-0.1602,-0.498948,-0.498948,-0.500892,8072,-786
0.624,-22.633754,-873.577,223.386214,7.891479,-488.342285,-395.779841,-30.525233,-477.797159,-0.241754,-26.985938,-26.985938,-27.227691,-0.1602,-0.500546,-0.5,-0.500892,7183,-795
0.626,-24.369717,-861.95725,240.519488,6.945557,-472.961426,-403.498,-31.315274,-458.45925,-0.25886,-27.131035,-27.131035,-27.389895,-0.1602,-0.502574,-0.5,-0.499824,6322,-797
0.628,-26.081583,-849.485,257.414922,5.790894,-577.331543,-420.881354,-31.872477,-428.603646,-0.275421,-26.950333,-26.950333,-27.225754,-0.1602,-0.500522,-0.5,-0.49662,5271,-814
0.63,-27.767657,-836.1725,274.05581,4.693359,-548.76709,-433.669928,-32.461016,-402.502572,-0.291415,-26.854302,-26.854302,-27.145716,-0.1602,-0.499521,-0.499521,-0.497688,4272,-828
0.632,-29.426273,-822.0335,290.425697,3.5354,-578.979492,-448.200884,-32.961673,-373.832616,-0.306822,-26.65975,-26.65975,-26.966572,-0.1602,-0.497282,-0.497282,-0.499824,3218,-803
0.634,-31.055791,-807.0815,306.508394,2.416992,-559.204102,-459.301206,-33.472783,-347.780294,-0.321626,-26.517271,-26.517271,-26.838897,-0.1602,-0.495686,-0.495686,-0.497688,2200,-839
0.636,-32.654599,-791.3315,322.287999,1.290894,-563.049316,-469.676017,-33.945493,-321.655483,-0.335815,-26.350069,-26.350069,-26.685884,-0.1602,-0.493774,-0.493774,-0.49662,1175,-837
0.638,-34.221117,-774.79875,337.748907,0.107666,-591.61377,-481.869792,-34.328783,-292.928958,-0.349381,-26.082835,-26.082835,-26.432216,-0.1602,-0.490603,-0.490603,-0.493416,98,-858
0.64,-35.753794,-757.5,352.875831,-1.026123,-566.894531,-490.372266,-34.727671,-267.127734,-0.362316,-25.876185,-25.876185,-26.238501,-0.1602,-0.488181,-0.488181,-0.483804,-934,-831
0.642,-37.251117,-739.45225,367.653811,-2.182983,-578.430176,-499.178057,-35.068134,-240.274193,-0.374618,-25.61548,-25.61548,-25.990097,-0.1602,-0.485076,-0.485076,-0.48594,-1987,-859
0.644,-38.711603,-720.673,382.068234,-3.370605,-593.811035,-508.641355,-35.340998,-212.031645,-0.386287,-25.289237,-25.289237,-25.675524,-0.1602,-0.481144,-0.481144,-0.479532,-3068,-840
0.646,-40.133809,-701.1815,396.104847,-4.583496,-606.445312,-518.421751,-35.550313,-182.759749,-0.397327,-24.90621,-24.90621,-25.303537,-0.1602,-0.476494,-0.476494,-0.4806,-4172,-830
0.648,-41.516329,-680.9965,409.74977,-5.818359,-617.431641,-528.32274,-35.69797,-152.67376,-0.407743,-24.471309,-24.471309,-24.879052,-0.1602,-0.471188,-0.471188,-0.45924,-5296,-852
0.65,-42.857795,-660.13775,422.989509,-7.098267,-639.953613,-539.485827,-35.759528,-120.651923,-0.417545,-23.950026,-23.950026,-24.367571,-0.1602,-0.464795,-0.464795,-0.473124,-6461,-808
0.652,-44.15688,-638.6265,435.810972,-8.271606,-586.669922,-544.204237,-35.885274,-94.422263,-0.426742,-23.569046,-23.569046,-23.995787,-0.1602,-0.460147,-0.460147,-0.46458,-7529,-807
0.654,-45.412301,-616.484,448.201482,-9.457031,-592.712402,-549.055053,-35.95527,-67.428947,-0.435348,-23.140682,-23.140682,-23.576029,-0.1602,-0.4549,-0.4549,-0.456036,-8608,-809
0.656,-46.622816,-593.73175,460.148784,-10.672119,-607.543945,-554.903942,-35.950697,-38.827808,-0.443378,-22.638704,-22.638704,-23.082082,-0.1602,-0.448726,-0.448726,-0.457104,-9714,-815
0.658,-47.787228,-570.392,471.641066,-11.875122,-601.501465,-559.563695,-35.912106,-10.828305,-0.450848,-22.126447,-22.126447,-22.577295,-0.1602,-0.442416,-0.442416,-0.456036,-10809,-790
0.66,-48.904384,-546.4885,482.666963,-12.991333,-558.105469,-559.417872,-35.913051,12.929372,-0.457777,-21.712374,-21.712374,-22.170151,-0.1602,-0.437327,-0.437327,-0.442152,-11825,-787
0.662,-49.973182,-522.04475,493.215571,-13.997681,-503.173828,-553.793468,-35.975501,31.748718,-0.464184,-21.422064,-21.422064,-21.886247,-0.1602,-0.433778,-0.433778,-0.430404,-12741,-787
0.664,-50.992563,-497.0845,503.276461,-15.144653,-573.486328,-555.762754,-35.84791,58.678254,-0.470089,-20.874113,-20.874113,-21.344202,-0.1602,-0.427003,-0.427003,-0.430404,-13785,-764
0.666,-51.96152,-471.63275,512.839683,-16.274048,-564.697266,-556.656205,-35.687472,85.023455,-0.475512,-20.316297,-20.316297,-20.791809,-0.1602,-0.420098,-0.420098,-0.426132,-14813,-735
0.668,-52.879094,-445.71475,521.89578,-17.341919,-533.935547,-554.384139,-35.537175,108.669389,-0.480477,-19.811786,-19.811786,-20.292263,-0.1602,-0.413853,-0.413853,-0.42186,-15785,-754
0.67,-53.744379,-419.356,530.435797,-18.319702,-488.891602,-547.834885,-35.424677,128.478885,-0.485002,-19.397324,-19.397324,-19.882327,-0.1602,-0.408729,-0.408729,-0.41652,-16675,-692
0.672,-54.556518,-392.5825,538.45129,-19.317261,-498.779297,-542.929326,-35.239257,150.346826,-0.489112,-18.90239,-18.90239,-19.391502,-0.1602,-0.402594,-0.402594,-0.412248,-17583,-699
0.674,-55.314709,-365.42075,545.934333,-20.35437,-518.554688,-540.491863,-34.960339,175.071113,-0.492826,-18.300488,-18.300488,-18.793314,-0.1602,-0.395116,-0.395116,-0.402636,-18527,-685
0.676,-56.018201,-337.89775,552.877525,-21.311279,-478.45459,-534.288135,-34.706922,196.390385,-0.496165,-17.773593,-17.773593,-18.269758,-0.1602,-0.388572,-0.388572,-0.398364,-19398,-659
0.678,-56.6663,-310.0405,559.274,-22.262695,-475.708008,-528.430123,-34.403605,218.389623,-0.499149,-17.204348,-17.204348,-17.703498,-0.1602,-0.381494,-0.381494,-0.37914,-20264,-649
0.68,-57.258363,-281.87675,565.117435,-23.225098,-481.201172,-523.707227,-34.033265,241.830477,-0.501798,-16.569001,-16.569001,-17.070799,-0.1602,-0.373585,-0.373585,-0.377004,-21140,-640
0.682,-57.793807,-253.43425,570.40205,-24.123779,-449.34082,-516.270587,-33.670028,262.836337,-0.50413,-15.98049,-15.98049,-16.48462,-0.1602,-0.366258,-0.366258,-0.370596,-21958,-602
0.684,-58.2721,-224.741,575.122619,-24.981812,-429.016113,-507.545139,-33.290288,282.804139,-0.506161,-15.400017,-15.400017,-15.906178,-0.1602,-0.359027,-0.359027,-0.366324,-22739,-593
0.686,-58.692771,-195.82575,579.274475,-25.869507,-443.847656,-501.175391,-32.823264,305.349641,-0.507907,-14.721234,-14.721234,-15.229141,-0.1602,-0.350564,-0.350564,-0.359916,-23547,-589
0.688,-59.055403,-166.71675,582.853512,-26.692383,-411.437988,-492.201651,-32.36302,325.484901,-0.509381,-14.088661,-14.088661,-14.598042,-0.1602,-0.342676,-0.342676,-0.3471,-24296,-557
0.69,-59.359638,-137.443,585.856191,-27.469116,-388.366699,-481.818156,-31.890522,344.375156,-0.510596,-13.470331,-13.470331,-13.980927,-0.1602,-0.334962,-0.334962,-0.342828,-25003,-533
0.692,-59.605175,-108.03325,588.279543,-28.266724,-398.803711,-473.516711,-31.338451,365.483461,-0.511562,-12.764681,-12.764681,-13.276243,-0.1602,-0.326153,-0.326153,-0.340692,-25729,-526
0.694,-59.791771,-78.51675,590.121171,-28.956665,-344.970703,-460.66211,-30.835106,382.14536,-0.512287,-12.1664,-12.1664,-12.678686,-0.1602,-0.318684,-0.318684,-0.327876,-26357,-480
0.696,-59.919242,-48.9225,591.379254,-29.696045,-369.689941,-451.564893,-30.223197,402.642393,-0.512778,-11.434865,-11.434865,-11.947643,-0.1602,-0.309546,-0.309546,-0.311856,-27030,-459
0.698,-59.987461,-19.27975,592.052549,-30.372803,-338.378906,-440.246295,-29.614658,420.966545,-0.513039,-10.743313,-10.743313,-11.256352,-0.1602,-0.300904,-0.300904,-0.310788,-27646,-458
0.7,-59.996361,10.382,592.140388,-31.005615,-316.40625,-427.86229,-28.990746,438.24429,-0.513073,-10.060633,-10.060633,-10.573706,0.1602,0.028029,0.028029,-0.302244,-28222,-454
0.702,-59.945933,40.0335,591.642687,-31.583496,-288.94043,-413.970104,-28.362437,454.003604,-0.51288,-9.401769,-9.401769,-9.914649,0.1602,0.036267,0.036267,0.02136,-28748,-344
0.704,-59.836227,69.64525,590.559936,-32.016357,-216.430664,-394.21616,-27.81987,463.86141,-0.512459,-8.898282,-8.898282,-9.410741,0.1602,0.042566,0.042566,0.034176,-29142,-191
0.706,-59.667352,99.188,588.893206,-32.211914,-97.77832,-364.572376,-27.455438,463.760376,-0.511804,-8.677427,-8.677427,-9.189231,0.1602,0.045335,0.045335,0.039516,-29320,-84
0.708,-59.439475,128.633,586.644146,-32.283325,-35.705566,-331.685695,-27.15615,460.318695,-0.510911,-8.554671,-8.554671,-9.065582,0.1602,0.04688,0.04688,0.045924,-29385,-8
0.71,-59.15282,157.95075,583.81498,-32.275635,3.845215,-298.132604,-26.877185,456.083354,-0.509772,-8.458182,-8.458182,-8.967954,0.1602,0.048101,0.048101,0.045924,-29378,20
0.712,-58.807672,187.112,580.408504,-32.242676,16.479492,-266.671395,-26.564996,453.783395,-0.508377,-8.307618,-8.307618,-8.815995,0.1602,0.05,0.05,0.045924,-29348,22
0.714,-58.404372,216.0885,576.428088,-32.203125,19.775391,-238.026716,-26.201247,454.115216,-0.506714,-8.079625,-8.079625,-8.586339,0.1602,0.052871,0.052871,0.050196,-29312,14
0.716,-57.943318,244.85125,571.877668,-32.181152,10.986328,-213.125412,-25.762166,457.976662,-0.50477,-7.744011,-7.744011,-8.248781,0.1602,0.05709,0.05709,0.0534,-29292,10
0.718,-57.424967,273.372,566.761744,-32.164673,8.239746,-190.988896,-25.260294,464.360896,-0.50253,-7.326009,-7.326009,-7.82854,0.1602,0.062343,0.062343,0.052332,-29277,10
0.72,-56.84983,301.6225,561.085374,-32.148193,8.239746,-171.066032,-24.701637,472.688532,-0.499978,-6.8394,-6.8394,-7.339378,0.1602,0.068458,0.068458,0.059808,-29262,13
0.722,-56.218477,329.5745,554.854171,-32.131714,8.239746,-153.135454,-24.086763,482.709954,-0.497096,-6.288888,-6.288888,-6.785985,0.1602,0.075375,0.075375,0.068352,-29247,14
0.724,-55.531532,357.2005,548.074297,-32.11084,10.437012,-136.778207,-23.420692,493.978707,-0.493866,-5.685332,-5.685332,-6.179198,0.1602,0.08296,0.08296,0.073692,-29228,15
0.726,-54.789675,384.47325,540.752457,-32.088867,10.986328,-122.001754,-22.700808,506.475004,-0.490266,-5.027478,-5.027478,-5.517744,0.1602,0.091228,0.091228,0.0801,-29208,23
0.728,-53.993639,411.36625,532.895891,-32.058105,15.380859,-108.263492,-21.935534,519.629742,-0.486278,-4.330405,-4.330405,-4.816683,0.1602,0.099991,0.099991,0.088644,-29180,23
0.73,-53.14421,437.85225,524.512368,-32.026245,15.930176,-95.844126,-21.117965,533.696376,-0.481879,-3.585472,-3.585472,-4.067351,0.1602,0.109358,0.109358,0.10146,-29151,28
0.732,-52.24223,463.90525,515.610177,-31.986694,19.775391,-84.282174,-20.255536,548.187424,-0.477049,-2.805727,-2.805727,-3.282776,0.1602,0.119165,0.119165,0.11214,-29115,42
0.734,-51.288589,489.4995,506.198122,-31.932861,26.916504,-73.162306,-19.355728,562.661806,-0.471765,-2.00344,-2.00344,-2.475205,0.1602,0.12926,0.12926,0.12282,-29066,42
0.736,-50.284232,514.60975,496.285511,-31.870239,31.311035,-62.714972,-18.413993,577.324722,-0.466007,-1.172251,-1.172251,-1.638258,0.1602,0.139722,0.139722,0.126024,-29009,54
0.738,-49.23015,539.211,485.882144,-31.798828,35.705566,-52.872918,-17.431322,592.083918,-0.459753,-0.314375,-0.314375,-0.774128,0.1602,0.150523,0.150523,0.140976,-28944,62
0.74,-48.127388,563.279,474.99831,-31.714233,42.297363,-43.35589,-16.413155,606.63489,-0.452983,0.561551,0.561551,0.108568,0.1602,0.161557,0.161557,0.151656,-28867,68
0.742,-46.977034,586.7905,463.644772,-31.616455,48.88916,-34.131385,-15.360579,620.921885,-0.445677,1.453888,1.453888,1.008211,0.1602,0.172803,0.172803,0.158064,-28778,94
0.744,-45.780226,609.72125,451.832755,-31.508789,53.833008,-25.334946,-14.271437,635.056196,-0.437817,2.365897,2.365897,1.92808,0.1602,0.184301,0.184301,0.169812,-28680,114
0.746,-44.538149,632.049,439.573941,-31.391235,58.776855,-16.923766,-13.146914,648.972766,-0.429385,3.295719,3.295719,2.866334,0.1602,0.196029,0.196029,0.180492,-28573,99
0.748,-43.25203,653.75225,426.880452,-31.239624,75.805664,-7.650823,-12.012406,661.403073,-0.420367,4.2057,4.2057,3.785333,0.1602,0.207517,0.207517,0.195444,-28435,144
0.75,-41.92314,674.80875,413.764839,-31.053955,92.834473,2.397707,-10.869185,672.411043,-0.410748,5.096179,5.096179,4.685432,0.1602,0.218768,0.218768,0.206124,-28266,151
0.752,-40.552795,695.19775,400.240073,-30.8573,98.327637,11.9907,-9.695495,683.20705,-0.400517,6.001572,6.001572,5.601055,0.1602,0.230213,0.230213,0.220008,-28087,156
0.754,-39.142349,714.8995,386.319527,-30.638672,109.313965,21.723026,-8.503677,693.176474,-0.389665,6.903611,6.903611,6.513946,0.1602,0.241624,0.241624,0.232824,-27888,186
0.756,-37.693197,733.8945,372.016967,-30.424438,107.116699,30.262394,-7.268759,703.632106,-0.378185,7.840465,7.840465,7.46228,0.1602,0.253479,0.253479,0.238164,-27693,208
0.758,-36.206771,752.1635,357.346536,-30.162964,130.737305,40.309885,-6.043807,711.853615,-0.366073,8.732238,8.732238,8.366165,0.1602,0.264777,0.264777,0.25098,-27455,224
0.76,-34.684543,769.68875,342.32274,-29.877319,142.822266,50.561123,-4.807224,719.127627,-0.353327,9.614579,9.614579,9.261252,0.1602,0.275966,0.275966,0.265932,-27195,218
0.762,-33.128016,786.453,326.960436,-29.549927,163.696289,61.874639,-3.578089,724.578361,-0.339951,10.460548,10.460548,10.120597,0.1602,0.286707,0.286707,0.276612,-26897,288
0.764,-31.538731,802.4395,311.274816,-29.245605,152.160645,70.90324,-2.293126,731.53626,-0.325948,11.366926,11.366926,11.040978,0.1602,0.298212,0.298212,0.284088,-26620,221
0.766,-29.918258,817.63275,295.28139,-28.921509,162.04834,80.01775,-0.996749,737.615,-0.311327,12.264931,12.264931,11.953604,0.1602,0.30962,0.30962,0.294768,-26325,284
0.768,-28.2682,832.01725,278.995973,-28.528198,196.655273,91.681502,0.259998,740.335748,-0.296099,13.08012,13.08012,12.784021,0.1602,0.32,0.32,0.30972,-25967,337
0.77,-26.590189,845.57875,262.43467,-28.127197,200.500488,102.563401,1.537008,743.015349,-0.280279,13.906969,13.906969,13.62669,0.1602,0.330534,0.330534,0.319332,-25602,304
0.772,-24.885885,858.30425,245.613856,-27.680054,223.571777,114.664239,2.794169,743.640011,-0.263886,14.685827,14.685827,14.421941,0.1602,0.340474,0.340474,0.335352,-25195,354
0.774,-23.156972,870.18125,228.550165,-27.204346,237.854004,126.983215,4.047374,743.198035,-0.246941,15.443653,15.443653,15.196711,0.1602,0.350159,0.350159,0.337488,-24762,385
0.776,-21.40516,881.19775,211.260472,-26.733032,235.656738,137.850567,5.327872,743.347183,-0.229469,16.228468,16.228468,15.998998,0.1602,0.360187,0.360187,0.35244,-24333,376
0.778,-19.632181,891.34275,193.761872,-26.258423,237.304688,147.795979,6.626242,743.546771,-0.211498,17.02508,17.02508,16.813582,0.1602,0.37037,0.37037,0.358848,-23901,407
0.78,-17.839789,900.60625,176.07167,-25.687134,285.644531,161.580835,7.847345,739.025415,-0.193059,17.692097,17.692097,17.499037,0.1602,0.378938,0.378938,0.370596,-23381,461
0.782,-16.029756,908.9795,158.207358,-25.126831,280.151367,173.437888,9.097075,735.541612,-0.174187,18.39471,18.39471,18.220523,0.1602,0.387957,0.387957,0.377004,-22871,458
0.784,-14.203871,916.4535,140.186602,-24.513794,306.518555,186.745955,10.309923,729.707545,-0.154918,19.033773,19.033773,18.878855,0.1602,0.396186,0.396186,0.385548,-22313,461
0.786,-12.363942,923.02125,122.027222,-23.915039,299.377441,198.009103,11.551097,725.012147,-0.135292,19.710013,19.710013,19.574721,0.1602,0.404884,0.404884,0.398364,-21768,507
0.788,-10.511786,928.67675,103.747174,-23.200928,357.055664,213.913759,12.689142,714.762991,-0.115351,20.226323,20.226323,20.110973,0.1602,0.411587,0.411587,0.40584,-21118,517
0.79,-8.649235,933.4135,85.364535,-22.576904,312.011719,223.723555,13.927669,709.689945,-0.095138,20.894355,20.894355,20.799217,0.1602,0.42019,0.42019,0.402636,-20550,545
0.792,-6.778132,937.22725,66.897484,-21.914429,331.237793,234.474979,15.136297,702.752271,-0.0747,21.511578,21.511578,21.436878,0.1602,0.428161,0.428161,0.42186,-19947,564
0.794,-4.900326,940.1145,48.36428,-21.228882,342.773438,245.304825,16.328556,694.809675,-0.054084,22.101264,22.101264,22.047179,0.1602,0.43579,0.43579,0.4272,-19323,557
0.796,-3.017674,942.072,29.78325,-20.481812,373.535156,258.127858,17.464138,683.944142,-0.033339,22.605312,22.605312,22.571973,0.1602,0.44235,0.44235,0.435744,-18643,610
0.798,-1.132038,943.09775,11.17277,-19.723755,379.02832,270.217904,18.591717,672.879846,-0.012513,23.101002,23.101002,23.088489,0.1602,0.448806,0.448806,0.440016,-17953,605
0.8,0.754717,943.191,-7.448759,-18.976685,373.535156,280.549629,19.731402,662.641371,0.008343,23.618501,23.618501,23.626844,0.1602,0.455536,0.455536,0.445356,-17273,641
0.802,2.640726,942.3515,-26.062922,-18.187866,394.40918,291.935584,20.828592,650.415916,0.029178,24.075362,24.075362,24.104541,0.1602,0.461507,0.461507,0.460308,-16555,644
0.804,4.524123,940.58025,-44.651312,-17.351807,418.029785,304.545005,21.87593,636.035245,0.049944,24.464154,24.464154,24.514098,0.1602,0.466626,0.466626,0.454968,-15794,697
0.806,6.403047,937.87925,-63.195549,-16.426758,462.524414,320.342945,22.829805,617.536305,0.07059,24.723976,24.723976,24.794566,0.1602,0.470132,0.470132,0.47526,-14952,697
0.808,8.27564,934.25025,-81.677295,-15.479736,473.510742,335.659725,23.755376,598.590525,0.091067,24.958709,24.958709,25.049776,0.1602,0.473322,0.473322,0.46458,-14090,735
0.81,10.140048,929.6975,-100.078273,-14.620605,429.56543,345.050296,24.760653,584.647204,0.111328,25.329441,25.329441,25.44077,0.1602,0.47821,0.47821,0.476328,-13308,739
0.812,11.99443,924.22575,-118.380289,-13.523071,548.76709,365.421975,25.517501,558.803775,0.131327,25.34072,25.34072,25.472048,0.1602,0.478601,0.478601,0.477396,-12309,747
0.814,13.836951,917.83975,-136.565243,-12.509033,507.019043,379.581682,26.345984,538.258068,0.15102,25.488221,25.488221,25.639241,0.1602,0.480691,0.480691,0.478464,-11386,763
0.816,15.665789,910.54625,-154.615154,-11.427979,540.527344,395.676248,27.093768,514.870002,0.170364,25.536818,25.536818,25.707181,0.1602,0.48154,0.48154,0.479532,-10402,764
0.818,17.479136,902.3525,-172.512173,-10.37439,526.794434,408.788067,27.853526,493.564433,0.189318,25.629075,25.629075,25.818393,0.1602,0.48293,0.48293,0.473124,-9443,795
0.82,19.275199,893.26625,-190.238603,-9.352661,510.864258,418.995686,28.62786,474.270564,0.207847,25.765347,25.765347,25.973194,0.1602,0.484865,0.484865,0.483804,-8513,798
0.822,21.052201,883.29675,-207.776914,-8.337524,507.568359,427.852953,29.389725,455.443797,0.225914,25.902155,25.902155,26.128069,0.1602,0.486801,0.486801,0.483804,-7589,812
0.824,22.808386,872.45375,-225.109763,-7.285034,526.245117,437.692169,30.09342,434.761581,0.243488,25.971045,25.971045,26.214534,0.1602,0.487882,0.487882,0.487008,-6631,816
0.826,24.542016,860.748,-242.220011,-6.121582,581.726074,452.09556,30.663598,408.65244,0.260541,25.863657,25.863657,26.124197,0.1602,0.486752,0.486752,0.493416,-5572,835
0.828,26.251378,848.1915,-259.090739,-4.924072,598.754883,466.761492,31.17545,381.430008,0.277046,25.701208,25.701208,25.978254,0.1602,0.484928,0.484928,0.48594,-4482,817
0.83,27.934782,834.79575,-275.705263,-3.659546,632.263184,483.311661,31.594328,351.484089,0.292982,25.434431,25.434431,25.727413,0.1602,0.481793,0.481793,0.48594,-3331,839
0.832,29.590561,820.5745,-292.047155,-2.510376,574.584961,492.438991,32.100937,328.135509,0.308329,25.336392,25.336392,25.644721,0.1602,0.480759,0.480759,0.481668,-2285,851
0.834,31.21708,805.54225,-308.100254,-1.232666,638.85498,507.08059,32.449746,298.46166,0.323073,25.03156,25.03156,25.354633,0.1602,0.477133,0.477133,0.483804,-1122,882
0.836,32.81273,789.713,-323.848686,-0.0802,576.23291,513.995822,32.89293,275.717178,0.3372,24.90532,24.90532,25.24252,0.1602,0.475732,0.475732,0.4806,-73,837
0.838,34.375932,773.103,-339.276878,1.079956,580.078125,520.604053,33.295976,252.498947,0.350703,24.746292,24.746292,25.096995,0.1602,0.473912,0.473912,0.47526,983,860
0.84,35.905142,755.72875,-354.369575,2.319214,619.628906,530.506538,33.585928,225.222212,0.363574,24.447345,24.447345,24.810919,0.1602,0.470336,0.470336,0.473124,2111,867
0.842,37.398847,737.607,-369.111851,3.39917,539.978027,531.453687,33.999677,206.153313,0.375813,24.367275,24.367275,24.743088,0.1602,0.469489,0.469489,0.46992,3094,841
0.844,38.85557,718.75575,-383.489129,4.425293,513.061523,529.61447,34.430277,189.14128,0.387419,24.333397,24.333397,24.720817,0.1602,0.46921,0.46921,0.470988,4028,882
0.846,40.27387,699.19375,-397.487191,5.581055,577.880859,534.441109,34.692815,164.752641,0.398396,24.068111,24.068111,24.466507,0.1602,0.466031,0.466031,0.467784,5080,829
